100 50
18 16 T
18 17 N
18 18 B
18 19 N
18 20 B
18 21 H
18 22 H
18 23 B
18 24 B
18 25 N
18 26 N
18 27 N
18 28 B
18 29 N
18 30 N
18 31 H
18 32 N
18 33 N
18 34 N
18 35 N
18 36 N
18 37 N
18 38 N
18 39 H
18 40 N
18 41 H
18 42 N
18 43 N
18 44 B
18 45 T
18 46 T
18 47 N
18 48 N
18 49 N
18 50 H
19 1 N
19 2 N
19 3 N
19 4 B
19 5 N
19 6 T
19 7 H
19 8 N
19 9 N
19 10 N
19 11 H
19 12 N
19 13 H
19 14 N
19 15 N
19 16 T
19 17 H
19 18 N
19 19 B
19 20 B
19 21 N
19 22 B
19 23 T
19 24 N
19 25 H
19 26 H
19 27 B
19 28 B
19 29 N
19 30 N
19 31 H
19 32 N
19 33 H
19 34 N
19 35 T
19 36 H
19 37 H
19 38 N
19 39 N
19 40 N
19 41 T
19 42 B
19 43 H
19 44 N
19 45 H
19 46 N
19 47 N
19 48 H
19 49 T
19 50 N
20 1 N
20 2 H
20 3 N
20 4 N
20 5 N
20 6 N
20 7 H
20 8 N
20 9 N
20 10 H
20 11 H
20 12 N
20 13 N
20 14 N
20 15 N
20 16 T
20 17 H
20 18 N
20 19 N
20 20 T
20 21 N
20 22 B
20 23 T
20 24 B
20 25 H
20 26 T
20 27 H
20 28 N
20 29 T
20 30 B
20 31 N
20 32 H
20 33 N
20 34 H
20 35 T
20 36 T
20 37 N
20 38 H
20 39 N
20 40 N
20 41 T
20 42 B
20 43 N
20 44 N
20 45 N
20 46 H
20 47 H
20 48 N
20 49 N
20 50 N
21 1 H
21 2 N
21 3 N
21 4 N
21 5 H
21 6 H
21 7 N
21 8 H
21 9 H
21 10 N
21 11 T
21 12 T
21 13 N
21 14 N
21 15 H
21 16 T
21 17 B
21 18 H
21 19 B
21 20 N
21 21 B
21 22 N
21 23 T
21 24 N
21 25 B
21 26 N
21 27 H
21 28 N
21 29 B
21 30 N
21 31 N
21 32 N
21 33 N
21 34 N
21 35 T
21 36 B
21 37 N
21 38 H
21 39 B
21 40 H
21 41 N
21 42 N
21 43 N
21 44 T
21 45 N
21 46 N
21 47 N
21 48 N
21 49 N
21 50 H
22 1 B
22 2 N
22 3 H
22 4 N
22 5 H
22 6 N
22 7 H
22 8 H
22 9 N
22 10 N
22 11 N
22 12 H
22 13 H
22 14 N
22 15 N
22 16 N
22 17 N
22 18 T
22 19 B
22 20 T
22 21 N
22 22 H
22 23 H
22 24 N
22 25 B
22 26 N
22 27 T
22 28 T
22 29 N
22 30 N
22 31 B
22 32 N
22 33 B
22 34 N
22 35 B
22 36 H
22 37 H
22 38 T
22 39 N
22 40 N
22 41 N
22 42 N
22 43 N
22 44 H
22 45 H
22 46 N
22 47 N
22 48 N
22 49 H
22 50 N
23 1 N
23 2 N
23 3 T
23 4 T
23 5 B
23 6 N
23 7 T
23 8 B
23 9 T
23 10 N
23 11 N
23 12 T
23 13 N
23 14 N
23 15 H
23 16 N
23 17 N
23 18 B
23 19 N
23 20 H
23 21 T
23 22 T
23 23 T
23 24 T
23 25 H
23 26 N
23 27 H
23 28 T
23 29 N
23 30 B
23 31 N
23 32 H
23 33 N
23 34 N
23 35 B
23 36 N
23 37 N
23 38 N
23 39 T
23 40 N
23 41 H
23 42 N
23 43 H
23 44 N
23 45 H
23 46 N
23 47 N
23 48 N
23 49 H
23 50 N
24 1 N
24 2 N
24 3 H
24 4 N
24 5 N
24 6 H
24 7 B
24 8 N
24 9 N
24 10 T
24 11 T
24 12 N
24 13 N
24 14 T
24 15 N
24 16 N
24 17 B
24 18 B
24 19 N
24 20 T
24 21 N
24 22 N
24 23 T
24 24 T
24 25 T
24 26 H
24 27 H
24 28 H
24 29 H
24 30 H
24 31 N
24 32 H
24 33 N
24 34 B
24 35 H
24 36 B
24 37 T
24 38 H
24 39 H
24 40 N
24 41 N
24 42 N
24 43 T
24 44 N
24 45 N
24 46 N
24 47 N
24 48 T
24 49 N
24 50 B
25 1 H
25 2 T
25 3 N
25 4 B
25 5 N
25 6 N
25 7 N
25 8 B
25 9 N
25 10 N
25 11 H
25 12 B
25 13 N
25 14 N
25 15 N
25 16 N
25 17 T
25 18 N
25 19 T
25 20 H
25 21 N
25 22 N
25 23 H
25 24 T
25 25 T
25 26 N
25 27 N
25 28 H
25 29 N
25 30 T
25 31 N
25 32 H
25 33 N
25 34 N
25 35 N
25 36 N
25 37 N
25 38 N
25 39 N
25 40 H
25 41 T
25 42 H
25 43 N
25 44 T
25 45 N
25 46 N
25 47 N
25 48 T
25 49 N
25 50 T
26 1 B
26 2 N
26 3 T
26 4 N
26 5 N
26 6 N
26 7 H
26 8 N
26 9 N
26 10 T
26 11 N
26 12 N
26 13 H
26 14 N
26 15 N
26 16 H
26 17 T
26 18 N
26 19 N
26 20 B
26 21 N
26 22 N
26 23 N
26 24 T
26 25 N
26 26 H
26 27 H
26 28 N
26 29 B
26 30 T
26 31 N
26 32 T
26 33 B
26 34 T
26 35 T
26 36 N
26 37 T
26 38 N
26 39 H
26 40 H
26 41 H
26 42 N
26 43 N
26 44 H
26 45 N
26 46 N
26 47 T
26 48 H
26 49 N
26 50 N
27 1 N
27 2 T
27 3 T
27 4 N
27 5 T
27 6 H
27 7 N
27 8 T
27 9 T
27 10 T
27 11 T
27 12 T
27 13 B
27 14 N
27 15 B
27 16 N
27 17 N
27 18 T
27 19 T
27 20 B
27 21 H
27 22 N
27 23 N
27 24 N
27 25 N
27 26 N
27 27 B
27 28 B
27 29 N
27 30 N
27 31 N
27 32 N
27 33 N
27 34 N
27 35 N
27 36 T
27 37 N
27 38 B
27 39 T
27 40 B
27 41 N
27 42 H
27 43 H
27 44 H
27 45 T
27 46 T
27 47 H
27 48 H
27 49 B
27 50 N
28 1 T
28 2 N
28 3 N
28 4 B
28 5 N
28 6 H
28 7 H
28 8 H
28 9 H
28 10 N
28 11 T
28 12 N
28 13 N
28 14 N
28 15 H
28 16 N
28 17 H
28 18 T
28 19 T
28 20 N
28 21 N
28 22 H
28 23 N
28 24 B
28 25 B
28 26 T
28 27 N
28 28 N
28 29 B
28 30 H
28 31 N
28 32 N
28 33 N
28 34 T
28 35 N
28 36 T
28 37 H
28 38 N
28 39 T
28 40 N
28 41 N
28 42 H
28 43 H
28 44 B
28 45 N
28 46 T
28 47 B
28 48 B
28 49 H
28 50 T
29 1 N
29 2 N
29 3 N
29 4 N
29 5 H
29 6 T
29 7 T
29 8 N
29 9 N
29 10 N
29 11 N
29 12 N
29 13 N
29 14 N
29 15 H
29 16 T
29 17 N
29 18 H
29 19 T
29 20 N
29 21 T
29 22 N
29 23 B
29 24 H
29 25 H
29 26 N
29 27 N
29 28 H
29 29 B
29 30 T
29 31 N
29 32 H
29 33 N
29 34 N
29 35 N
29 36 H
29 37 T
29 38 H
29 39 N
29 40 H
29 41 N
29 42 B
29 43 N
29 44 N
29 45 N
29 46 N
29 47 H
29 48 N
29 49 N
29 50 T
30 1 B
30 2 T
30 3 N
30 4 N
30 5 N
30 6 T
30 7 T
30 8 T
30 9 N
30 10 N
30 11 B
30 12 N
30 13 H
30 14 B
30 15 N
30 16 B
30 17 B
30 18 T
30 19 N
30 20 B
30 21 N
30 22 T
30 23 N
30 24 N
30 25 H
30 26 N
30 27 H
30 28 N
30 29 T
30 30 B
30 31 B
30 32 B
30 33 H
30 34 N
30 35 H
30 36 T
30 37 N
30 38 N
30 39 T
30 40 N
30 41 N
30 42 N
30 43 H
30 44 N
30 45 N
30 46 N
30 47 N
30 48 N
30 49 N
30 50 N
31 1 T
31 2 N
31 3 N
31 4 N
31 5 N
31 6 N
31 7 N
31 8 N
31 9 N
31 10 N
31 11 N
31 12 B
31 13 H
31 14 T
31 15 T
31 16 N
31 17 N
31 18 B
31 19 N
31 20 N
31 21 N
31 22 N
31 23 N
31 24 H
31 25 H
31 26 N
31 27 H
31 28 H
31 29 N
31 30 B
31 31 N
31 32 N
31 33 T
31 34 N
31 35 H
31 36 N
31 37 H
31 38 T
31 39 H
31 40 T
31 41 H
31 42 N
31 43 N
31 44 T
31 45 N
31 46 T
31 47 N
31 48 T
31 49 N
31 50 B
32 1 N
32 2 T
32 3 N
32 4 N
32 5 H
32 6 N
32 7 B
32 8 N
32 9 N
32 10 N
32 11 N
32 12 T
32 13 N
32 14 H
32 15 B
32 16 T
32 17 N
32 18 N
32 19 N
32 20 N
32 21 N
32 22 N
32 23 B
32 24 T
32 25 T
32 26 H
32 27 T
32 28 N
32 29 T
32 30 T
32 31 H
32 32 N
32 33 N
32 34 T
32 35 T
32 36 H
32 37 T
32 38 N
32 39 T
32 40 T
32 41 T
32 42 H
32 43 T
32 44 N
32 45 H
32 46 B
32 47 N
32 48 N
32 49 H
32 50 N
33 1 H
33 2 N
33 3 T
33 4 N
33 5 H
33 6 N
33 7 T
33 8 N
33 9 T
33 10 N
33 11 N
33 12 N
33 13 N
33 14 T
33 15 T
33 16 N
33 17 N
33 18 B
33 19 T
33 20 N
33 21 T
33 22 H
33 23 B
33 24 N
33 25 N
33 26 N
33 27 H
33 28 N
33 29 N
33 30 T
33 31 H
33 32 N
33 33 N
33 34 N
33 35 N
33 36 T
33 37 B
33 38 H
33 39 N
33 40 B
33 41 T
33 42 N
33 43 N
33 44 H
33 45 N
33 46 N
33 47 N
33 48 N
33 49 T
33 50 T
34 1 H
34 2 H
34 3 N
34 4 B
34 5 H
34 6 H
34 7 H
34 8 T
34 9 N
34 10 B
34 11 T
34 12 N
34 13 B
34 14 N
34 15 N
34 16 T
34 17 H
34 18 H
34 19 N
34 20 H
34 21 B
34 22 N
34 23 T
34 24 T
34 25 N
34 26 B
34 27 N
34 28 H
34 29 T
34 30 N
34 31 N
34 32 N
34 33 B
34 34 B
34 35 N
34 36 H
34 37 N
34 38 N
34 39 N
34 40 H
34 41 T
34 42 N
34 43 T
34 44 N
34 45 B
34 46 T
34 47 N
34 48 N
34 49 H
34 50 B
35 1 B
35 2 B
35 3 N
35 4 N
35 5 N
35 6 N
35 7 H
35 8 N
35 9 T
35 10 N
35 11 T
35 12 T
35 13 N
35 14 H
35 15 H
35 16 H
35 17 H
35 18 N
35 19 T
35 20 T
35 21 H
35 22 H
35 23 N
35 24 N
35 25 N
35 26 H
35 27 H
35 28 N
35 29 N
35 30 H
35 31 T
35 32 B
35 33 B
35 34 H
35 35 T
35 36 N
35 37 T
35 38 H
35 39 H
35 40 T
35 41 T
35 42 N
35 43 T
35 44 T
35 45 N
35 46 H
35 47 N
35 48 N
35 49 T
35 50 B
36 1 N
36 2 N
36 3 N
36 4 N
36 5 N
36 6 H
36 7 N
36 8 N
36 9 N
36 10 N
36 11 T
36 12 N
36 13 B
36 14 N
36 15 N
36 16 N
36 17 N
36 18 T
36 19 N
36 20 N
36 21 T
36 22 T
36 23 T
36 24 N
36 25 N
36 26 N
36 27 H
36 28 N
36 29 N
36 30 N
36 31 B
36 32 H
36 33 H
36 34 H
36 35 N
36 36 N
36 37 N
36 38 T
36 39 B
36 40 H
36 41 N
36 42 N
36 43 H
36 44 N
36 45 N
36 46 T
36 47 T
36 48 N
36 49 N
36 50 N
37 1 N
37 2 T
37 3 T
37 4 N
37 5 N
37 6 H
37 7 H
37 8 T
37 9 N
37 10 N
37 11 N
37 12 T
37 13 N
37 14 N
37 15 N
37 16 H
37 17 H
37 18 N
37 19 N
37 20 B
37 21 T
37 22 N
37 23 N
37 24 N
37 25 N
37 26 N
37 27 N
37 28 N
37 29 T
37 30 N
37 31 H
37 32 N
37 33 B
37 34 N
37 35 N
37 36 T
37 37 N
37 38 N
37 39 T
37 40 H
37 41 H
37 42 N
37 43 H
37 44 H
37 45 H
37 46 H
37 47 H
37 48 N
37 49 T
37 50 N
38 1 N
38 2 N
38 3 N
38 4 N
38 5 N
38 6 T
38 7 N
38 8 H
38 9 H
38 10 H
38 11 N
38 12 B
38 13 N
38 14 N
38 15 N
38 16 N
38 17 H
38 18 N
38 19 H
38 20 T
38 21 N
38 22 H
38 23 N
38 24 H
38 25 N
38 26 N
38 27 H
38 28 T
38 29 T
38 30 N
38 31 T
38 32 T
38 33 T
38 34 N
38 35 B
38 36 N
38 37 N
38 38 N
38 39 T
38 40 N
38 41 T
38 42 N
38 43 N
38 44 T
38 45 H
38 46 H
38 47 H
38 48 N
38 49 N
38 50 N
39 1 H
39 2 N
39 3 N
39 4 B
39 5 N
39 6 H
39 7 N
39 8 N
39 9 H
39 10 T
39 11 B
39 12 N
39 13 N
39 14 N
39 15 T
39 16 N
39 17 N
39 18 T
39 19 N
39 20 N
39 21 T
39 22 N
39 23 T
39 24 N
39 25 T
39 26 T
39 27 H
39 28 N
39 29 N
39 30 T
39 31 H
39 32 N
39 33 T
39 34 T
39 35 N
39 36 N
39 37 H
39 38 N
39 39 N
39 40 N
39 41 N
39 42 N
39 43 T
39 44 T
39 45 T
39 46 H
39 47 H
39 48 B
39 49 N
39 50 T
40 1 N
40 2 N
40 3 N
40 4 N
40 5 H
40 6 T
40 7 T
40 8 N
40 9 N
40 10 B
40 11 T
40 12 N
40 13 N
40 14 T
40 15 N
40 16 B
40 17 N
40 18 N
40 19 T
40 20 N
40 21 B
40 22 T
40 23 N
40 24 N
40 25 N
40 26 T
40 27 N
40 28 N
40 29 T
40 30 N
40 31 B
40 32 N
40 33 B
40 34 H
40 35 B
40 36 N
40 37 N
40 38 N
40 39 N
40 40 N
40 41 B
40 42 B
40 43 N
40 44 N
40 45 T
40 46 H
40 47 T
40 48 N
40 49 T
40 50 N
41 1 N
41 2 N
41 3 B
41 4 N
41 5 B
41 6 N
41 7 H
41 8 B
41 9 N
41 10 N
41 11 N
41 12 N
41 13 H
41 14 H
41 15 T
41 16 H
41 17 H
41 18 N
41 19 T
41 20 B
41 21 N
41 22 N
41 23 N
41 24 N
41 25 N
41 26 N
41 27 N
41 28 N
41 29 T
41 30 N
41 31 N
41 32 N
41 33 N
41 34 N
41 35 N
41 36 H
41 37 T
41 38 N
41 39 T
41 40 B
41 41 B
41 42 H
41 43 N
41 44 N
41 45 H
41 46 N
41 47 B
41 48 H
41 49 H
41 50 N
42 1 B
42 2 N
42 3 T
42 4 N
42 5 H
42 6 N
42 7 T
42 8 H
42 9 H
42 10 N
42 11 N
42 12 B
42 13 N
42 14 N
42 15 H
42 16 T
42 17 N
42 18 T
42 19 H
42 20 T
42 21 H
42 22 T
42 23 T
42 24 N
42 25 N
42 26 B
42 27 N
42 28 N
42 29 N
42 30 N
42 31 N
42 32 H
42 33 T
42 34 B
42 35 T
42 36 N
42 37 N
42 38 N
42 39 N
42 40 N
42 41 N
42 42 H
42 43 T
42 44 N
42 45 N
42 46 N
42 47 N
42 48 H
42 49 N
42 50 T
43 1 H
43 2 T
43 3 H
43 4 H
43 5 N
43 6 T
43 7 N
43 8 N
43 9 N
43 10 N
43 11 N
43 12 N
43 13 N
43 14 T
43 15 H
43 16 N
43 17 T
43 18 N
43 19 B
43 20 H
43 21 H
43 22 T
43 23 H
43 24 T
43 25 H
43 26 N
43 27 N
43 28 N
43 29 N
43 30 H
43 31 H
43 32 B
43 33 N
43 34 N
43 35 B
43 36 N
43 37 N
43 38 N
43 39 T
43 40 N
43 41 B
43 42 T
43 43 N
43 44 B
43 45 T
43 46 N
43 47 N
43 48 N
43 49 N
43 50 N
44 1 H
44 2 H
44 3 N
44 4 N
44 5 N
44 6 T
44 7 N
44 8 T
44 9 N
44 10 T
44 11 N
44 12 T
44 13 N
44 14 N
44 15 T
44 16 H
44 17 H
44 18 N
44 19 N
44 20 T
44 21 N
44 22 T
44 23 N
44 24 B
44 25 H
44 26 B
44 27 N
44 28 H
44 29 N
44 30 B
44 31 N
44 32 B
44 33 N
44 34 N
44 35 T
44 36 B
44 37 T
44 38 N
44 39 H
44 40 T
44 41 N
44 42 N
44 43 N
44 44 N
44 45 N
44 46 H
44 47 N
44 48 N
44 49 H
44 50 T
45 1 N
45 2 N
45 3 N
45 4 T
45 5 T
45 6 T
45 7 B
45 8 B
45 9 T
45 10 H
45 11 N
45 12 N
45 13 N
45 14 N
45 15 H
45 16 N
45 17 N
45 18 N
45 19 N
45 20 N
45 21 H
45 22 T
45 23 H
45 24 N
45 25 N
45 26 N
45 27 H
45 28 B
45 29 N
45 30 N
45 31 N
45 32 H
45 33 N
45 34 N
45 35 B
45 36 H
45 37 N
45 38 B
45 39 N
45 40 T
45 41 B
45 42 H
45 43 B
45 44 T
45 45 T
45 46 B
45 47 T
45 48 N
45 49 B
45 50 N
46 1 B
46 2 B
46 3 N
46 4 T
46 5 N
46 6 T
46 7 N
46 8 N
46 9 H
46 10 N
46 11 N
46 12 N
46 13 N
46 14 N
46 15 N
46 16 N
46 17 T
46 18 T
46 19 B
46 20 N
46 21 H
46 22 T
46 23 H
46 24 N
46 25 T
46 26 N
46 27 H
46 28 N
46 29 N
46 30 N
46 31 N
46 32 N
46 33 T
46 34 N
46 35 N
46 36 N
46 37 N
46 38 B
46 39 N
46 40 N
46 41 H
46 42 N
46 43 N
46 44 N
46 45 N
46 46 N
46 47 T
46 48 N
46 49 H
46 50 N
47 1 N
47 2 N
47 3 N
47 4 T
47 5 H
47 6 B
47 7 H
47 8 T
47 9 B
47 10 T
47 11 N
47 12 N
47 13 H
47 14 N
47 15 N
47 16 N
47 17 N
47 18 T
47 19 T
47 20 N
47 21 T
47 22 N
47 23 T
47 24 N
47 25 B
47 26 T
47 27 B
47 28 N
47 29 N
47 30 T
47 31 N
47 32 N
