100 50
18 16 N
18 17 N
18 18 T
18 19 N
18 20 H
18 21 N
18 22 H
18 23 B
18 24 H
18 25 N
18 26 H
18 27 N
18 28 N
18 29 T
18 30 B
18 31 T
18 32 N
18 33 B
18 34 N
18 35 T
18 36 T
18 37 H
18 38 N
18 39 B
18 40 B
18 41 N
18 42 N
18 43 H
18 44 N
18 45 H
18 46 N
18 47 T
18 48 N
18 49 N
18 50 H
19 1 T
19 2 N
19 3 H
19 4 T
19 5 N
19 6 N
19 7 H
19 8 N
19 9 N
19 10 B
19 11 T
19 12 T
19 13 N
19 14 N
19 15 T
19 16 N
19 17 B
19 18 B
19 19 N
19 20 B
19 21 N
19 22 N
19 23 H
19 24 H
19 25 B
19 26 N
19 27 N
19 28 H
19 29 N
19 30 H
19 31 B
19 32 N
19 33 T
19 34 N
19 35 N
19 36 N
19 37 H
19 38 H
19 39 N
19 40 H
19 41 H
19 42 H
19 43 B
19 44 N
19 45 B
19 46 B
19 47 N
19 48 N
19 49 N
19 50 H
20 1 T
20 2 B
20 3 N
20 4 T
20 5 N
20 6 N
20 7 N
20 8 T
20 9 N
20 10 T
20 11 B
20 12 H
20 13 N
20 14 N
20 15 N
20 16 N
20 17 T
20 18 H
20 19 H
20 20 H
20 21 T
20 22 N
20 23 N
20 24 N
20 25 N
20 26 N
20 27 N
20 28 N
20 29 N
20 30 N
20 31 N
20 32 H
20 33 T
20 34 N
20 35 H
20 36 N
20 37 N
20 38 T
20 39 T
20 40 N
20 41 B
20 42 B
20 43 T
20 44 N
20 45 N
20 46 T
20 47 T
20 48 H
20 49 H
20 50 T
21 1 N
21 2 N
21 3 H
21 4 T
21 5 N
21 6 N
21 7 N
21 8 H
21 9 H
21 10 N
21 11 N
21 12 N
21 13 H
21 14 H
21 15 N
21 16 N
21 17 N
21 18 H
21 19 N
21 20 T
21 21 N
21 22 N
21 23 T
21 24 N
21 25 T
21 26 H
21 27 T
21 28 T
21 29 T
21 30 B
21 31 N
21 32 B
21 33 T
21 34 N
21 35 N
21 36 N
21 37 N
21 38 N
21 39 H
21 40 N
21 41 T
21 42 H
21 43 T
21 44 N
21 45 N
21 46 N
21 47 N
21 48 N
21 49 N
21 50 T
22 1 N
22 2 N
22 3 N
22 4 N
22 5 N
22 6 N
22 7 H
22 8 N
22 9 N
22 10 N
22 11 T
22 12 T
22 13 H
22 14 H
22 15 N
22 16 N
22 17 N
22 18 H
22 19 B
22 20 N
22 21 N
22 22 N
22 23 N
22 24 H
22 25 N
22 26 H
22 27 H
22 28 H
22 29 T
22 30 H
22 31 T
22 32 T
22 33 B
22 34 H
22 35 N
22 36 N
22 37 T
22 38 N
22 39 H
22 40 H
22 41 N
22 42 T
22 43 N
22 44 N
22 45 T
22 46 H
22 47 T
22 48 T
22 49 N
22 50 N
23 1 H
23 2 N
23 3 N
23 4 N
23 5 T
23 6 T
23 7 H
23 8 H
23 9 N
23 10 B
23 11 T
23 12 H
23 13 N
23 14 T
23 15 N
23 16 N
23 17 N
23 18 H
23 19 T
23 20 H
23 21 N
23 22 T
23 23 N
23 24 N
23 25 N
23 26 T
23 27 N
23 28 N
23 29 N
23 30 N
23 31 H
23 32 N
23 33 N
23 34 N
23 35 T
23 36 T
23 37 N
23 38 N
23 39 N
23 40 N
23 41 N
23 42 N
23 43 T
23 44 N
23 45 N
23 46 H
23 47 N
23 48 N
23 49 N
23 50 N
24 1 N
24 2 H
24 3 N
24 4 T
24 5 N
24 6 N
24 7 N
24 8 H
24 9 N
24 10 N
24 11 N
24 12 N
24 13 N
24 14 N
24 15 T
24 16 N
24 17 N
24 18 T
24 19 N
24 20 N
24 21 H
24 22 T
24 23 T
24 24 N
24 25 N
24 26 N
24 27 B
24 28 N
24 29 T
24 30 H
24 31 N
24 32 H
24 33 N
24 34 H
24 35 H
24 36 T
24 37 T
24 38 N
24 39 H
24 40 H
24 41 N
24 42 N
24 43 B
24 44 T
24 45 T
24 46 N
24 47 N
24 48 H
24 49 N
24 50 N
25 1 H
25 2 B
25 3 N
25 4 B
25 5 N
25 6 N
25 7 N
25 8 N
25 9 N
25 10 T
25 11 N
25 12 N
25 13 B
25 14 T
25 15 N
25 16 H
25 17 N
25 18 B
25 19 N
25 20 N
25 21 H
25 22 N
25 23 T
25 24 N
25 25 B
25 26 N
25 27 T
25 28 B
25 29 N
25 30 H
25 31 N
25 32 N
25 33 B
25 34 B
25 35 N
25 36 N
25 37 N
25 38 N
25 39 T
25 40 N
25 41 N
25 42 N
25 43 N
25 44 N
25 45 T
25 46 N
25 47 N
25 48 B
25 49 N
25 50 N
26 1 N
26 2 N
26 3 H
26 4 N
26 5 N
26 6 N
26 7 H
26 8 H
26 9 N
26 10 B
26 11 B
26 12 N
26 13 N
26 14 N
26 15 B
26 16 T
26 17 N
26 18 H
26 19 N
26 20 N
26 21 B
26 22 T
26 23 N
26 24 N
26 25 N
26 26 N
26 27 T
26 28 N
26 29 N
26 30 N
26 31 B
26 32 N
26 33 H
26 34 N
26 35 H
26 36 N
26 37 H
26 38 T
26 39 N
26 40 N
26 41 B
26 42 N
26 43 N
26 44 N
26 45 N
26 46 H
26 47 H
26 48 H
26 49 T
26 50 T
27 1 N
27 2 N
27 3 N
27 4 N
27 5 T
27 6 B
27 7 H
27 8 N
27 9 T
27 10 N
27 11 N
27 12 N
27 13 H
27 14 H
27 15 N
27 16 N
27 17 B
27 18 N
27 19 H
27 20 N
27 21 T
27 22 H
27 23 B
27 24 N
27 25 N
27 26 N
27 27 H
27 28 N
27 29 N
27 30 N
27 31 T
27 32 N
27 33 T
27 34 T
27 35 B
27 36 T
27 37 T
27 38 H
27 39 T
27 40 T
27 41 N
27 42 N
27 43 T
27 44 N
27 45 N
27 46 T
27 47 N
27 48 H
27 49 N
27 50 H
28 1 B
28 2 B
28 3 N
28 4 N
28 5 N
28 6 H
28 7 N
28 8 H
28 9 N
28 10 B
28 11 H
28 12 B
28 13 N
28 14 N
28 15 N
28 16 H
28 17 H
28 18 T
28 19 N
28 20 H
28 21 N
28 22 N
28 23 H
28 24 B
28 25 N
28 26 T
28 27 N
28 28 H
28 29 N
28 30 N
28 31 H
28 32 T
28 33 N
28 34 T
28 35 T
28 36 H
28 37 N
28 38 N
28 39 N
28 40 B
28 41 N
28 42 H
28 43 T
28 44 H
28 45 N
28 46 N
28 47 N
28 48 H
28 49 T
28 50 H
29 1 H
29 2 H
29 3 B
29 4 T
29 5 N
29 6 T
29 7 N
29 8 T
29 9 T
29 10 T
29 11 H
29 12 N
29 13 N
29 14 T
29 15 H
29 16 H
29 17 H
29 18 T
29 19 H
29 20 H
29 21 T
29 22 B
29 23 H
29 24 T
29 25 H
29 26 T
29 27 N
29 28 H
29 29 H
29 30 B
29 31 T
29 32 B
29 33 N
29 34 N
29 35 B
29 36 B
29 37 T
29 38 T
29 39 B
29 40 N
29 41 T
29 42 H
29 43 N
29 44 N
29 45 T
29 46 T
29 47 T
29 48 H
29 49 T
29 50 N
30 1 N
30 2 H
30 3 T
30 4 B
30 5 N
30 6 H
30 7 H
30 8 H
30 9 T
30 10 B
30 11 T
30 12 N
30 13 H
30 14 H
30 15 B
30 16 B
30 17 T
30 18 T
30 19 B
30 20 N
30 21 N
30 22 N
30 23 N
30 24 N
30 25 T
30 26 T
30 27 H
30 28 N
30 29 T
30 30 N
30 31 N
30 32 N
30 33 N
30 34 B
30 35 B
30 36 H
30 37 N
30 38 H
30 39 N
30 40 T
30 41 H
30 42 N
30 43 N
30 44 N
30 45 N
30 46 N
30 47 B
30 48 N
30 49 H
30 50 N
31 1 N
31 2 N
31 3 H
31 4 H
31 5 N
31 6 N
31 7 N
31 8 T
31 9 N
31 10 N
31 11 H
31 12 N
31 13 N
31 14 H
31 15 B
31 16 N
31 17 N
31 18 N
31 19 N
31 20 N
31 21 N
31 22 N
31 23 N
31 24 N
31 25 T
31 26 H
31 27 T
31 28 T
31 29 N
31 30 H
31 31 B
31 32 T
31 33 H
31 34 N
31 35 H
31 36 N
31 37 H
31 38 N
31 39 H
31 40 N
31 41 N
31 42 H
31 43 H
31 44 N
31 45 N
31 46 N
31 47 B
31 48 H
31 49 H
31 50 N
32 1 H
32 2 T
32 3 N
32 4 T
32 5 B
32 6 N
32 7 H
32 8 N
32 9 N
32 10 B
32 11 N
32 12 H
32 13 H
32 14 B
32 15 N
32 16 T
32 17 H
32 18 H
32 19 T
32 20 N
32 21 N
32 22 N
32 23 N
32 24 H
32 25 H
32 26 T
32 27 T
32 28 N
32 29 N
32 30 H
32 31 T
32 32 N
32 33 B
32 34 N
32 35 N
32 36 N
32 37 N
32 38 H
32 39 T
32 40 N
32 41 N
32 42 N
32 43 N
32 44 T
32 45 N
32 46 N
32 47 N
32 48 N
32 49 N
32 50 T
33 1 B
33 2 T
33 3 H
33 4 H
33 5 H
33 6 T
33 7 N
33 8 N
33 9 T
33 10 T
33 11 H
33 12 T
33 13 H
33 14 T
33 15 N
33 16 H
33 17 H
33 18 H
33 19 H
33 20 B
33 21 N
33 22 N
33 23 H
33 24 N
33 25 N
33 26 H
33 27 N
33 28 T
33 29 N
33 30 N
33 31 T
33 32 T
33 33 N
33 34 T
33 35 N
33 36 N
33 37 H
33 38 B
33 39 N
33 40 T
33 41 T
33 42 N
33 43 H
33 44 H
33 45 N
33 46 H
33 47 N
33 48 N
33 49 N
33 50 T
34 1 N
34 2 N
34 3 H
34 4 N
34 5 N
34 6 T
34 7 N
34 8 H
34 9 N
34 10 N
34 11 N
34 12 N
34 13 N
34 14 N
34 15 N
34 16 B
34 17 N
34 18 N
34 19 N
34 20 N
34 21 H
34 22 T
34 23 N
34 24 B
34 25 H
34 26 N
34 27 N
34 28 N
34 29 N
34 30 H
34 31 N
34 32 N
34 33 H
34 34 H
34 35 N
34 36 N
34 37 T
34 38 B
34 39 B
34 40 N
34 41 T
34 42 H
34 43 B
34 44 N
34 45 B
34 46 H
34 47 N
34 48 H
34 49 N
34 50 N
35 1 N
35 2 N
35 3 T
35 4 T
35 5 N
35 6 H
35 7 N
35 8 N
35 9 T
35 10 T
35 11 T
35 12 B
35 13 N
35 14 T
35 15 N
35 16 N
35 17 N
35 18 N
35 19 N
35 20 N
35 21 N
35 22 N
35 23 H
35 24 N
35 25 N
35 26 N
35 27 B
35 28 H
35 29 N
35 30 T
35 31 N
35 32 N
35 33 T
35 34 H
35 35 N
35 36 T
35 37 T
35 38 N
35 39 N
35 40 N
35 41 N
35 42 H
35 43 N
35 44 N
35 45 N
35 46 N
35 47 N
35 48 B
35 49 H
35 50 H
36 1 N
36 2 N
36 3 H
36 4 N
36 5 B
36 6 H
36 7 T
36 8 T
36 9 T
36 10 N
36 11 T
36 12 N
36 13 N
36 14 H
36 15 H
36 16 H
36 17 T
36 18 N
36 19 T
36 20 H
36 21 H
36 22 N
36 23 N
36 24 B
36 25 N
36 26 N
36 27 T
36 28 N
36 29 T
36 30 B
36 31 T
36 32 N
36 33 N
36 34 N
36 35 H
36 36 N
36 37 N
36 38 N
36 39 N
36 40 N
36 41 T
36 42 N
36 43 N
36 44 B
36 45 N
36 46 T
36 47 N
36 48 N
36 49 T
36 50 B
37 1 H
37 2 H
37 3 N
37 4 N
37 5 T
37 6 N
37 7 N
37 8 N
37 9 B
37 10 T
37 11 N
37 12 N
37 13 N
37 14 T
37 15 H
37 16 H
37 17 N
37 18 N
37 19 N
37 20 B
37 21 N
37 22 H
37 23 N
37 24 B
37 25 H
37 26 H
37 27 T
37 28 N
37 29 N
37 30 B
37 31 N
37 32 T
37 33 N
37 34 H
37 35 T
37 36 T
37 37 N
37 38 N
37 39 N
37 40 H
37 41 H
37 42 N
37 43 N
37 44 H
37 45 N
37 46 H
37 47 T
37 48 N
37 49 N
37 50 N
38 1 N
38 2 N
38 3 N
38 4 N
38 5 T
38 6 T
38 7 B
38 8 B
38 9 N
38 10 H
38 11 N
38 12 N
38 13 N
38 14 N
38 15 N
38 16 B
38 17 T
38 18 N
38 19 H
38 20 N
38 21 T
38 22 N
38 23 T
38 24 N
38 25 N
38 26 N
38 27 N
38 28 N
38 29 B
38 30 N
38 31 T
38 32 H
38 33 N
38 34 B
38 35 N
38 36 T
38 37 N
38 38 N
38 39 H
38 40 T
38 41 H
38 42 N
38 43 N
38 44 H
38 45 N
38 46 N
38 47 N
38 48 H
38 49 N
38 50 N
39 1 N
39 2 N
39 3 H
39 4 T
39 5 N
39 6 N
39 7 H
39 8 N
39 9 T
39 10 N
39 11 N
39 12 N
39 13 N
39 14 N
39 15 N
39 16 T
39 17 B
39 18 N
39 19 N
39 20 H
39 21 H
39 22 H
39 23 T
39 24 B
39 25 B
39 26 N
39 27 B
39 28 N
39 29 N
39 30 T
39 31 N
39 32 N
39 33 B
39 34 N
39 35 H
39 36 T
39 37 B
39 38 H
39 39 N
39 40 N
39 41 B
39 42 T
39 43 T
39 44 H
39 45 N
39 46 N
39 47 N
39 48 N
39 49 T
39 50 N
40 1 T
40 2 H
40 3 T
40 4 B
40 5 N
40 6 N
40 7 N
40 8 H
40 9 N
40 10 N
40 11 T
40 12 B
40 13 N
40 14 H
40 15 N
40 16 N
40 17 H
40 18 T
40 19 T
40 20 H
40 21 N
40 22 N
40 23 H
40 24 H
40 25 N
40 26 N
40 27 N
40 28 N
40 29 N
40 30 N
40 31 H
40 32 N
40 33 N
40 34 T
40 35 N
40 36 B
40 37 N
40 38 N
40 39 H
40 40 N
40 41 T
40 42 T
40 43 N
40 44 B
40 45 T
40 46 N
40 47 T
40 48 N
40 49 T
40 50 N
41 1 T
41 2 N
41 3 N
41 4 T
41 5 N
41 6 N
41 7 H
41 8 B
41 9 N
41 10 N
41 11 N
41 12 N
41 13 H
41 14 T
41 15 N
41 16 H
41 17 T
41 18 B
41 19 H
41 20 H
41 21 N
41 22 H
41 23 H
41 24 T
41 25 N
41 26 T
41 27 B
41 28 N
41 29 N
41 30 T
41 31 T
41 32 T
41 33 B
41 34 N
41 35 N
41 36 T
41 37 T
41 38 N
41 39 B
41 40 B
41 41 N
41 42 N
41 43 N
41 44 N
41 45 N
41 46 H
41 47 H
41 48 H
41 49 N
41 50 N
42 1 H
42 2 N
42 3 H
42 4 N
42 5 N
42 6 N
42 7 N
42 8 N
42 9 T
42 10 N
42 11 N
42 12 H
42 13 H
42 14 T
42 15 T
42 16 N
42 17 B
42 18 N
42 19 N
42 20 N
42 21 B
42 22 N
42 23 N
42 24 T
42 25 T
42 26 N
42 27 N
42 28 N
42 29 N
42 30 H
42 31 N
42 32 T
42 33 N
42 34 N
42 35 T
42 36 H
42 37 H
42 38 H
42 39 T
42 40 N
42 41 T
42 42 H
42 43 B
42 44 N
42 45 N
42 46 N
42 47 H
42 48 B
42 49 N
42 50 N
43 1 N
43 2 T
43 3 N
43 4 H
43 5 H
43 6 T
43 7 H
43 8 N
43 9 B
43 10 T
43 11 N
43 12 N
43 13 N
43 14 B
43 15 N
43 16 N
43 17 H
43 18 N
43 19 N
43 20 H
43 21 N
43 22 H
43 23 T
43 24 H
43 25 N
43 26 T
43 27 N
43 28 T
43 29 T
43 30 N
43 31 T
43 32 H
43 33 N
43 34 N
43 35 N
43 36 N
43 37 N
43 38 H
43 39 N
43 40 N
43 41 T
43 42 H
43 43 H
43 44 N
43 45 T
43 46 H
43 47 N
43 48 T
43 49 N
43 50 N
44 1 N
44 2 H
44 3 N
44 4 N
44 5 H
44 6 N
44 7 T
44 8 N
44 9 T
44 10 N
44 11 T
44 12 N
44 13 B
44 14 N
44 15 T
44 16 T
44 17 H
44 18 H
44 19 H
44 20 N
44 21 N
44 22 N
44 23 N
44 24 N
44 25 N
44 26 H
44 27 N
44 28 N
44 29 N
44 30 N
44 31 H
44 32 H
44 33 T
44 34 H
44 35 H
44 36 H
44 37 T
44 38 B
44 39 N
44 40 H
44 41 H
44 42 N
44 43 T
44 44 N
44 45 T
44 46 N
44 47 N
44 48 B
44 49 N
44 50 T
45 1 B
45 2 N
45 3 N
45 4 T
45 5 N
45 6 T
45 7 T
45 8 N
45 9 T
45 10 T
45 11 N
45 12 N
45 13 N
45 14 T
45 15 N
45 16 N
45 17 N
45 18 N
45 19 T
45 20 N
45 21 N
45 22 N
45 23 H
45 24 B
45 25 N
45 26 N
45 27 N
45 28 N
45 29 B
45 30 N
45 31 H
45 32 B
45 33 N
45 34 T
45 35 N
45 36 N
45 37 H
45 38 N
45 39 T
45 40 H
45 41 B
45 42 T
45 43 H
45 44 N
45 45 T
45 46 B
45 47 N
45 48 N
45 49 N
45 50 N
46 1 H
46 2 N
46 3 B
46 4 T
46 5 N
46 6 H
46 7 N
46 8 N
46 9 H
46 10 N
46 11 N
46 12 N
46 13 H
46 14 N
46 15 H
46 16 T
46 17 T
46 18 N
46 19 H
46 20 T
46 21 N
46 22 H
46 23 T
46 24 N
46 25 N
46 26 N
46 27 N
46 28 N
46 29 H
46 30 N
46 31 T
46 32 N
46 33 T
46 34 T
46 35 N
46 36 N
46 37 N
46 38 T
46 39 N
46 40 B
46 41 N
46 42 N
46 43 N
46 44 N
46 45 T
46 46 N
46 47 N
46 48 H
46 49 T
46 50 N
47 1 N
47 2 N
47 3 N
47 4 N
47 5 T
47 6 B
47 7 T
47 8 H
47 9 B
47 10 H
47 11 H
47 12 T
47 13 H
47 14 N
47 15 N
47 16 T
47 17 N
47 18 N
47 19 N
47 20 H
47 21 N
47 22 B
47 23 N
47 24 N
47 25 H
47 26 T
47 27 T
47 28 B
47 29 H
47 30 T
47 31 N
47 32 N
