100 50
18 16 T
18 17 T
18 18 B
18 19 N
18 20 N
18 21 B
18 22 H
18 23 N
18 24 T
18 25 N
18 26 T
18 27 B
18 28 N
18 29 N
18 30 H
18 31 H
18 32 B
18 33 T
18 34 N
18 35 N
18 36 H
18 37 N
18 38 N
18 39 N
18 40 H
18 41 T
18 42 N
18 43 N
18 44 N
18 45 N
18 46 T
18 47 N
18 48 N
18 49 N
18 50 H
19 1 N
19 2 H
19 3 N
19 4 B
19 5 N
19 6 T
19 7 H
19 8 H
19 9 B
19 10 H
19 11 N
19 12 H
19 13 H
19 14 N
19 15 T
19 16 H
19 17 N
19 18 N
19 19 T
19 20 N
19 21 N
19 22 N
19 23 N
19 24 N
19 25 N
19 26 T
19 27 N
19 28 B
19 29 N
19 30 N
19 31 T
19 32 N
19 33 N
19 34 N
19 35 N
19 36 N
19 37 B
19 38 N
19 39 T
19 40 H
19 41 B
19 42 N
19 43 B
19 44 T
19 45 T
19 46 N
19 47 N
19 48 T
19 49 N
19 50 H
20 1 N
20 2 T
20 3 N
20 4 H
20 5 N
20 6 N
20 7 N
20 8 N
20 9 H
20 10 N
20 11 H
20 12 N
20 13 N
20 14 N
20 15 N
20 16 N
20 17 N
20 18 N
20 19 B
20 20 N
20 21 H
20 22 H
20 23 N
20 24 H
20 25 H
20 26 B
20 27 N
20 28 T
20 29 N
20 30 B
20 31 N
20 32 H
20 33 H
20 34 T
20 35 B
20 36 N
20 37 H
20 38 N
20 39 N
20 40 N
20 41 T
20 42 H
20 43 N
20 44 B
20 45 B
20 46 N
20 47 N
20 48 N
20 49 B
20 50 H
21 1 T
21 2 T
21 3 N
21 4 T
21 5 N
21 6 N
21 7 N
21 8 T
21 9 H
21 10 B
21 11 N
21 12 T
21 13 N
21 14 N
21 15 N
21 16 N
21 17 H
21 18 T
21 19 N
21 20 T
21 21 N
21 22 N
21 23 N
21 24 N
21 25 N
21 26 H
21 27 H
21 28 T
21 29 N
21 30 H
21 31 N
21 32 N
21 33 T
21 34 N
21 35 H
21 36 B
21 37 N
21 38 H
21 39 N
21 40 T
21 41 H
21 42 N
21 43 N
21 44 N
21 45 N
21 46 T
21 47 N
21 48 H
21 49 N
21 50 H
22 1 H
22 2 B
22 3 B
22 4 B
22 5 N
22 6 N
22 7 N
22 8 H
22 9 H
22 10 H
22 11 T
22 12 N
22 13 N
22 14 H
22 15 T
22 16 N
22 17 N
22 18 H
22 19 N
22 20 N
22 21 N
22 22 N
22 23 N
22 24 N
22 25 N
22 26 N
22 27 T
22 28 N
22 29 N
22 30 N
22 31 H
22 32 T
22 33 T
22 34 T
22 35 N
22 36 B
22 37 N
22 38 N
22 39 B
22 40 T
22 41 N
22 42 H
22 43 N
22 44 N
22 45 B
22 46 H
22 47 T
22 48 T
22 49 N
22 50 N
23 1 B
23 2 N
23 3 N
23 4 N
23 5 B
23 6 N
23 7 N
23 8 H
23 9 T
23 10 N
23 11 N
23 12 B
23 13 T
23 14 H
23 15 T
23 16 N
23 17 H
23 18 B
23 19 H
23 20 N
23 21 N
23 22 N
23 23 N
23 24 T
23 25 H
23 26 H
23 27 N
23 28 N
23 29 N
23 30 T
23 31 B
23 32 N
23 33 H
23 34 H
23 35 N
23 36 H
23 37 B
23 38 N
23 39 B
23 40 T
23 41 N
23 42 H
23 43 N
23 44 N
23 45 N
23 46 H
23 47 N
23 48 H
23 49 B
23 50 T
24 1 N
24 2 H
24 3 T
24 4 T
24 5 N
24 6 N
24 7 N
24 8 H
24 9 H
24 10 T
24 11 N
24 12 N
24 13 N
24 14 N
24 15 N
24 16 H
24 17 N
24 18 H
24 19 B
24 20 N
24 21 N
24 22 H
24 23 N
24 24 N
24 25 T
24 26 N
24 27 H
24 28 H
24 29 N
24 30 N
24 31 H
24 32 B
24 33 H
24 34 N
24 35 N
24 36 B
24 37 B
24 38 N
24 39 H
24 40 T
24 41 H
24 42 H
24 43 N
24 44 H
24 45 N
24 46 N
24 47 T
24 48 H
24 49 H
24 50 H
25 1 N
25 2 N
25 3 N
25 4 N
25 5 B
25 6 T
25 7 N
25 8 H
25 9 N
25 10 N
25 11 H
25 12 N
25 13 N
25 14 N
25 15 N
25 16 T
25 17 N
25 18 H
25 19 N
25 20 N
25 21 H
25 22 T
25 23 T
25 24 T
25 25 T
25 26 N
25 27 B
25 28 B
25 29 N
25 30 T
25 31 N
25 32 N
25 33 T
25 34 H
25 35 H
25 36 N
25 37 T
25 38 T
25 39 T
25 40 T
25 41 T
25 42 N
25 43 N
25 44 N
25 45 B
25 46 N
25 47 N
25 48 T
25 49 T
25 50 N
26 1 H
26 2 N
26 3 T
26 4 H
26 5 N
26 6 N
26 7 N
26 8 B
26 9 T
26 10 T
26 11 T
26 12 T
26 13 N
26 14 B
26 15 N
26 16 N
26 17 N
26 18 N
26 19 N
26 20 T
26 21 N
26 22 N
26 23 B
26 24 N
26 25 H
26 26 T
26 27 H
26 28 N
26 29 N
26 30 N
26 31 B
26 32 N
26 33 N
26 34 T
26 35 N
26 36 N
26 37 N
26 38 T
26 39 B
26 40 T
26 41 N
26 42 H
26 43 B
26 44 H
26 45 N
26 46 T
26 47 T
26 48 N
26 49 N
26 50 T
27 1 N
27 2 N
27 3 N
27 4 N
27 5 T
27 6 H
27 7 N
27 8 N
27 9 N
27 10 N
27 11 N
27 12 N
27 13 N
27 14 H
27 15 H
27 16 N
27 17 T
27 18 H
27 19 T
27 20 N
27 21 N
27 22 T
27 23 H
27 24 N
27 25 N
27 26 N
27 27 H
27 28 B
27 29 N
27 30 N
27 31 N
27 32 N
27 33 N
27 34 N
27 35 N
27 36 B
27 37 N
27 38 N
27 39 N
27 40 N
27 41 N
27 42 N
27 43 N
27 44 N
27 45 N
27 46 T
27 47 B
27 48 N
27 49 N
27 50 H
28 1 B
28 2 N
28 3 N
28 4 T
28 5 B
28 6 T
28 7 N
28 8 H
28 9 N
28 10 B
28 11 N
28 12 N
28 13 T
28 14 T
28 15 H
28 16 N
28 17 H
28 18 N
28 19 H
28 20 H
28 21 T
28 22 N
28 23 N
28 24 T
28 25 H
28 26 T
28 27 H
28 28 B
28 29 N
28 30 N
28 31 T
28 32 N
28 33 N
28 34 T
28 35 N
28 36 N
28 37 H
28 38 N
28 39 H
28 40 N
28 41 T
28 42 N
28 43 B
28 44 N
28 45 T
28 46 N
28 47 B
28 48 H
28 49 T
28 50 T
29 1 N
29 2 H
29 3 H
29 4 N
29 5 N
29 6 H
29 7 N
29 8 H
29 9 N
29 10 N
29 11 N
29 12 T
29 13 N
29 14 N
29 15 N
29 16 B
29 17 B
29 18 N
29 19 N
29 20 N
29 21 N
29 22 T
29 23 H
29 24 N
29 25 N
29 26 H
29 27 N
29 28 N
29 29 N
29 30 B
29 31 N
29 32 N
29 33 N
29 34 T
29 35 T
29 36 N
29 37 H
29 38 T
29 39 N
29 40 N
29 41 N
29 42 H
29 43 T
29 44 N
29 45 N
29 46 T
29 47 N
29 48 N
29 49 T
29 50 N
30 1 H
30 2 H
30 3 N
30 4 N
30 5 H
30 6 N
30 7 N
30 8 N
30 9 N
30 10 N
30 11 N
30 12 N
30 13 H
30 14 T
30 15 H
30 16 T
30 17 N
30 18 N
30 19 B
30 20 H
30 21 N
30 22 B
30 23 T
30 24 N
30 25 N
30 26 B
30 27 N
30 28 N
30 29 N
30 30 T
30 31 H
30 32 N
30 33 N
30 34 N
30 35 T
30 36 H
30 37 H
30 38 H
30 39 N
30 40 N
30 41 T
30 42 N
30 43 N
30 44 N
30 45 B
30 46 T
30 47 H
30 48 T
30 49 N
30 50 H
31 1 H
31 2 T
31 3 T
31 4 N
31 5 N
31 6 N
31 7 N
31 8 N
31 9 H
31 10 H
31 11 H
31 12 T
31 13 B
31 14 T
31 15 N
31 16 H
31 17 T
31 18 H
31 19 N
31 20 T
31 21 N
31 22 T
31 23 N
31 24 N
31 25 N
31 26 T
31 27 N
31 28 H
31 29 N
31 30 N
31 31 N
31 32 N
31 33 N
31 34 N
31 35 N
31 36 N
31 37 N
31 38 H
31 39 T
31 40 N
31 41 N
31 42 H
31 43 N
31 44 N
31 45 H
31 46 T
31 47 N
31 48 N
31 49 N
31 50 T
32 1 N
32 2 H
32 3 N
32 4 N
32 5 N
32 6 N
32 7 N
32 8 N
32 9 B
32 10 N
32 11 N
32 12 N
32 13 B
32 14 T
32 15 N
32 16 B
32 17 H
32 18 N
32 19 N
32 20 B
32 21 B
32 22 H
32 23 N
32 24 N
32 25 H
32 26 N
32 27 B
32 28 T
32 29 N
32 30 N
32 31 T
32 32 N
32 33 B
32 34 N
32 35 N
32 36 N
32 37 T
32 38 N
32 39 H
32 40 T
32 41 N
32 42 N
32 43 N
32 44 T
32 45 T
32 46 N
32 47 N
32 48 B
32 49 N
32 50 B
33 1 N
33 2 T
33 3 N
33 4 B
33 5 B
33 6 N
33 7 H
33 8 T
33 9 H
33 10 T
33 11 N
33 12 N
33 13 T
33 14 N
33 15 H
33 16 N
33 17 H
33 18 N
33 19 H
33 20 T
33 21 H
33 22 H
33 23 N
33 24 T
33 25 H
33 26 H
33 27 N
33 28 N
33 29 H
33 30 N
33 31 H
33 32 H
33 33 N
33 34 N
33 35 B
33 36 B
33 37 N
33 38 N
33 39 N
33 40 N
33 41 H
33 42 N
33 43 N
33 44 B
33 45 N
33 46 H
33 47 N
33 48 T
33 49 N
33 50 H
34 1 H
34 2 H
34 3 N
34 4 H
34 5 N
34 6 B
34 7 N
34 8 N
34 9 N
34 10 B
34 11 N
34 12 N
34 13 N
34 14 N
34 15 N
34 16 B
34 17 T
34 18 B
34 19 N
34 20 N
34 21 N
34 22 T
34 23 T
34 24 N
34 25 N
34 26 H
34 27 N
34 28 H
34 29 N
34 30 N
34 31 H
34 32 H
34 33 H
34 34 T
34 35 N
34 36 H
34 37 N
34 38 H
34 39 T
34 40 B
34 41 T
34 42 T
34 43 N
34 44 N
34 45 N
34 46 H
34 47 N
34 48 N
34 49 N
34 50 N
35 1 B
35 2 N
35 3 N
35 4 B
35 5 N
35 6 N
35 7 N
35 8 N
35 9 N
35 10 N
35 11 N
35 12 N
35 13 N
35 14 N
35 15 T
35 16 H
35 17 N
35 18 N
35 19 B
35 20 H
35 21 N
35 22 T
35 23 N
35 24 N
35 25 T
35 26 N
35 27 H
35 28 N
35 29 N
35 30 N
35 31 H
35 32 B
35 33 H
35 34 N
35 35 N
35 36 N
35 37 N
35 38 N
35 39 N
35 40 N
35 41 N
35 42 N
35 43 N
35 44 H
35 45 N
35 46 N
35 47 T
35 48 T
35 49 H
35 50 B
36 1 N
36 2 N
36 3 N
36 4 N
36 5 T
36 6 T
36 7 N
36 8 B
36 9 T
36 10 N
36 11 H
36 12 H
36 13 T
36 14 T
36 15 H
36 16 N
36 17 N
36 18 N
36 19 B
36 20 T
36 21 B
36 22 B
36 23 N
36 24 N
36 25 N
36 26 T
36 27 N
36 28 B
36 29 B
36 30 N
36 31 H
36 32 N
36 33 N
36 34 N
36 35 B
36 36 N
36 37 N
36 38 T
36 39 N
36 40 N
36 41 H
36 42 N
36 43 B
36 44 N
36 45 T
36 46 N
36 47 B
36 48 N
36 49 T
36 50 N
37 1 H
37 2 N
37 3 N
37 4 T
37 5 N
37 6 N
37 7 B
37 8 B
37 9 N
37 10 B
37 11 N
37 12 T
37 13 H
37 14 N
37 15 H
37 16 N
37 17 T
37 18 N
37 19 N
37 20 B
37 21 T
37 22 N
37 23 T
37 24 B
37 25 T
37 26 H
37 27 N
37 28 H
37 29 H
37 30 H
37 31 N
37 32 B
37 33 N
37 34 N
37 35 N
37 36 N
37 37 B
37 38 N
37 39 T
37 40 N
37 41 H
37 42 H
37 43 T
37 44 H
37 45 N
37 46 B
37 47 T
37 48 B
37 49 N
37 50 N
38 1 N
38 2 N
38 3 N
38 4 H
38 5 N
38 6 N
38 7 N
38 8 N
38 9 N
38 10 N
38 11 N
38 12 T
38 13 H
38 14 H
38 15 N
38 16 H
38 17 T
38 18 T
38 19 B
38 20 H
38 21 B
38 22 T
38 23 N
38 24 N
38 25 H
38 26 N
38 27 N
38 28 T
38 29 N
38 30 H
38 31 T
38 32 N
38 33 N
38 34 N
38 35 T
38 36 N
38 37 B
38 38 B
38 39 T
38 40 H
38 41 H
38 42 N
38 43 N
38 44 H
38 45 N
38 46 N
38 47 N
38 48 H
38 49 N
38 50 N
39 1 H
39 2 T
39 3 N
39 4 T
39 5 N
39 6 B
39 7 H
39 8 H
39 9 N
39 10 N
39 11 N
39 12 N
39 13 T
39 14 H
39 15 N
39 16 N
39 17 T
39 18 T
39 19 H
39 20 N
39 21 T
39 22 T
39 23 N
39 24 N
39 25 T
39 26 H
39 27 N
39 28 H
39 29 T
39 30 N
39 31 H
39 32 T
39 33 T
39 34 T
39 35 H
39 36 N
39 37 N
39 38 N
39 39 H
39 40 N
39 41 N
39 42 N
39 43 N
39 44 N
39 45 T
39 46 N
39 47 T
39 48 T
39 49 H
39 50 B
40 1 N
40 2 T
40 3 N
40 4 T
40 5 T
40 6 N
40 7 N
40 8 N
40 9 H
40 10 B
40 11 N
40 12 T
40 13 N
40 14 B
40 15 N
40 16 T
40 17 N
40 18 B
40 19 H
40 20 H
40 21 T
40 22 H
40 23 N
40 24 B
40 25 N
40 26 N
40 27 N
40 28 H
40 29 H
40 30 T
40 31 N
40 32 B
40 33 N
40 34 B
40 35 N
40 36 N
40 37 H
40 38 N
40 39 N
40 40 N
40 41 T
40 42 N
40 43 N
40 44 H
40 45 B
40 46 T
40 47 N
40 48 N
40 49 N
40 50 H
41 1 N
41 2 B
41 3 N
41 4 N
41 5 T
41 6 N
41 7 N
41 8 N
41 9 T
41 10 B
41 11 T
41 12 N
41 13 N
41 14 T
41 15 N
41 16 B
41 17 H
41 18 N
41 19 H
41 20 N
41 21 T
41 22 H
41 23 H
41 24 N
41 25 N
41 26 N
41 27 N
41 28 B
41 29 B
41 30 N
41 31 N
41 32 N
41 33 N
41 34 N
41 35 N
41 36 N
41 37 N
41 38 H
41 39 N
41 40 T
41 41 N
41 42 T
41 43 N
41 44 N
41 45 N
41 46 N
41 47 H
41 48 B
41 49 N
41 50 N
42 1 N
42 2 N
42 3 H
42 4 H
42 5 H
42 6 N
42 7 N
42 8 H
42 9 T
42 10 N
42 11 N
42 12 N
42 13 H
42 14 T
42 15 N
42 16 H
42 17 T
42 18 N
42 19 N
42 20 H
42 21 B
42 22 T
42 23 N
42 24 T
42 25 T
42 26 N
42 27 N
42 28 T
42 29 H
42 30 N
42 31 N
42 32 T
42 33 N
42 34 T
42 35 T
42 36 N
42 37 T
42 38 N
42 39 N
42 40 T
42 41 T
42 42 N
42 43 N
42 44 N
42 45 H
42 46 H
42 47 H
42 48 N
42 49 N
42 50 H
43 1 B
43 2 N
43 3 T
43 4 T
43 5 H
43 6 N
43 7 T
43 8 N
43 9 N
43 10 B
43 11 N
43 12 N
43 13 B
43 14 T
43 15 B
43 16 T
43 17 N
43 18 T
43 19 N
43 20 N
43 21 N
43 22 T
43 23 N
43 24 T
43 25 T
43 26 N
43 27 N
43 28 N
43 29 H
43 30 N
43 31 N
43 32 T
43 33 N
43 34 N
43 35 H
43 36 T
43 37 H
43 38 N
43 39 T
43 40 B
43 41 N
43 42 N
43 43 N
43 44 T
43 45 N
43 46 N
43 47 T
43 48 H
43 49 H
43 50 T
44 1 T
44 2 N
44 3 H
44 4 T
44 5 T
44 6 H
44 7 B
44 8 H
44 9 N
44 10 T
44 11 T
44 12 N
44 13 N
44 14 N
44 15 T
44 16 T
44 17 T
44 18 N
44 19 T
44 20 H
44 21 N
44 22 N
44 23 B
44 24 T
44 25 B
44 26 T
44 27 N
44 28 N
44 29 N
44 30 N
44 31 N
44 32 H
44 33 N
44 34 B
44 35 N
44 36 T
44 37 H
44 38 T
44 39 N
44 40 N
44 41 N
44 42 T
44 43 B
44 44 N
44 45 N
44 46 N
44 47 N
44 48 T
44 49 B
44 50 H
45 1 N
45 2 N
45 3 N
45 4 N
45 5 T
45 6 N
45 7 N
45 8 T
45 9 N
45 10 H
45 11 N
45 12 T
45 13 N
45 14 B
45 15 N
45 16 H
45 17 B
45 18 N
45 19 N
45 20 T
45 21 T
45 22 N
45 23 N
45 24 N
45 25 N
45 26 T
45 27 N
45 28 T
45 29 T
45 30 T
45 31 H
45 32 N
45 33 T
45 34 H
45 35 N
45 36 T
45 37 H
45 38 N
45 39 T
45 40 N
45 41 N
45 42 N
45 43 N
45 44 N
45 45 H
45 46 H
45 47 T
45 48 N
45 49 B
45 50 N
46 1 B
46 2 T
46 3 N
46 4 H
46 5 N
46 6 H
46 7 H
46 8 H
46 9 N
46 10 N
46 11 T
46 12 N
46 13 B
46 14 H
46 15 B
46 16 N
46 17 T
46 18 H
46 19 N
46 20 N
46 21 B
46 22 N
46 23 B
46 24 N
46 25 B
46 26 H
46 27 H
46 28 H
46 29 N
46 30 T
46 31 T
46 32 N
46 33 B
46 34 N
46 35 N
46 36 T
46 37 B
46 38 H
46 39 N
46 40 N
46 41 N
46 42 T
46 43 H
46 44 N
46 45 T
46 46 N
46 47 T
46 48 B
46 49 N
46 50 N
47 1 N
47 2 T
47 3 H
47 4 N
47 5 N
47 6 N
47 7 N
47 8 N
47 9 H
47 10 T
47 11 N
47 12 N
47 13 H
47 14 N
47 15 N
47 16 T
47 17 B
47 18 T
47 19 H
47 20 T
47 21 T
47 22 T
47 23 N
47 24 N
47 25 H
47 26 N
47 27 N
47 28 N
47 29 H
47 30 B
47 31 H
47 32 N
