100 50
18 16 B
18 17 H
18 18 H
18 19 N
18 20 N
18 21 T
18 22 T
18 23 T
18 24 N
18 25 H
18 26 N
18 27 H
18 28 T
18 29 T
18 30 N
18 31 H
18 32 N
18 33 B
18 34 T
18 35 N
18 36 N
18 37 T
18 38 N
18 39 B
18 40 H
18 41 N
18 42 H
18 43 H
18 44 N
18 45 N
18 46 N
18 47 N
18 48 H
18 49 N
18 50 N
19 1 H
19 2 H
19 3 N
19 4 N
19 5 N
19 6 B
19 7 T
19 8 H
19 9 H
19 10 N
19 11 N
19 12 N
19 13 N
19 14 N
19 15 N
19 16 H
19 17 B
19 18 N
19 19 N
19 20 B
19 21 N
19 22 H
19 23 T
19 24 N
19 25 N
19 26 H
19 27 N
19 28 N
19 29 N
19 30 N
19 31 T
19 32 B
19 33 T
19 34 T
19 35 N
19 36 N
19 37 N
19 38 H
19 39 N
19 40 N
19 41 T
19 42 N
19 43 B
19 44 N
19 45 N
19 46 N
19 47 H
19 48 N
19 49 H
19 50 H
20 1 N
20 2 H
20 3 T
20 4 H
20 5 H
20 6 T
20 7 N
20 8 H
20 9 N
20 10 T
20 11 N
20 12 N
20 13 H
20 14 N
20 15 N
20 16 N
20 17 T
20 18 N
20 19 N
20 20 N
20 21 B
20 22 T
20 23 N
20 24 T
20 25 H
20 26 N
20 27 T
20 28 N
20 29 B
20 30 B
20 31 N
20 32 N
20 33 N
20 34 T
20 35 N
20 36 N
20 37 N
20 38 H
20 39 N
20 40 N
20 41 N
20 42 N
20 43 N
20 44 H
20 45 B
20 46 N
20 47 H
20 48 N
20 49 N
20 50 T
21 1 T
21 2 T
21 3 N
21 4 N
21 5 N
21 6 N
21 7 H
21 8 T
21 9 T
21 10 N
21 11 N
21 12 H
21 13 T
21 14 H
21 15 N
21 16 B
21 17 N
21 18 N
21 19 T
21 20 N
21 21 H
21 22 B
21 23 H
21 24 N
21 25 N
21 26 H
21 27 T
21 28 N
21 29 N
21 30 T
21 31 N
21 32 T
21 33 N
21 34 B
21 35 N
21 36 N
21 37 T
21 38 N
21 39 N
21 40 N
21 41 B
21 42 N
21 43 H
21 44 T
21 45 H
21 46 B
21 47 H
21 48 T
21 49 B
21 50 N
22 1 N
22 2 H
22 3 N
22 4 B
22 5 N
22 6 N
22 7 H
22 8 N
22 9 N
22 10 N
22 11 H
22 12 T
22 13 N
22 14 N
22 15 H
22 16 T
22 17 T
22 18 N
22 19 T
22 20 H
22 21 N
22 22 B
22 23 B
22 24 N
22 25 N
22 26 N
22 27 H
22 28 N
22 29 T
22 30 T
22 31 T
22 32 T
22 33 N
22 34 T
22 35 N
22 36 N
22 37 N
22 38 N
22 39 N
22 40 T
22 41 H
22 42 H
22 43 T
22 44 N
22 45 B
22 46 T
22 47 N
22 48 N
22 49 N
22 50 T
23 1 N
23 2 N
23 3 H
23 4 H
23 5 T
23 6 N
23 7 N
23 8 H
23 9 B
23 10 T
23 11 N
23 12 N
23 13 N
23 14 N
23 15 N
23 16 N
23 17 H
23 18 H
23 19 N
23 20 N
23 21 N
23 22 N
23 23 N
23 24 T
23 25 B
23 26 T
23 27 B
23 28 N
23 29 N
23 30 T
23 31 H
23 32 H
23 33 H
23 34 N
23 35 T
23 36 T
23 37 H
23 38 H
23 39 N
23 40 N
23 41 N
23 42 H
23 43 N
23 44 H
23 45 T
23 46 N
23 47 N
23 48 T
23 49 T
23 50 B
24 1 N
24 2 T
24 3 H
24 4 N
24 5 N
24 6 H
24 7 H
24 8 H
24 9 T
24 10 H
24 11 H
24 12 H
24 13 H
24 14 B
24 15 N
24 16 N
24 17 N
24 18 N
24 19 N
24 20 N
24 21 H
24 22 N
24 23 T
24 24 N
24 25 B
24 26 H
24 27 N
24 28 N
24 29 T
24 30 T
24 31 T
24 32 N
24 33 N
24 34 B
24 35 N
24 36 N
24 37 N
24 38 B
24 39 H
24 40 H
24 41 N
24 42 T
24 43 T
24 44 N
24 45 H
24 46 H
24 47 N
24 48 H
24 49 H
24 50 B
25 1 H
25 2 T
25 3 B
25 4 T
25 5 N
25 6 N
25 7 N
25 8 T
25 9 N
25 10 N
25 11 T
25 12 H
25 13 H
25 14 N
25 15 T
25 16 N
25 17 B
25 18 B
25 19 T
25 20 N
25 21 T
25 22 H
25 23 N
25 24 N
25 25 T
25 26 T
25 27 H
25 28 T
25 29 N
25 30 H
25 31 N
25 32 N
25 33 B
25 34 H
25 35 N
25 36 T
25 37 H
25 38 H
25 39 T
25 40 N
25 41 T
25 42 N
25 43 H
25 44 N
25 45 T
25 46 N
25 47 N
25 48 N
25 49 N
25 50 N
26 1 N
26 2 N
26 3 H
26 4 T
26 5 H
26 6 H
26 7 N
26 8 N
26 9 N
26 10 H
26 11 H
26 12 N
26 13 N
26 14 N
26 15 N
26 16 N
26 17 H
26 18 N
26 19 T
26 20 H
26 21 N
26 22 N
26 23 B
26 24 T
26 25 N
26 26 H
26 27 T
26 28 N
26 29 N
26 30 B
26 31 H
26 32 B
26 33 T
26 34 H
26 35 H
26 36 N
26 37 B
26 38 N
26 39 N
26 40 H
26 41 N
26 42 N
26 43 H
26 44 T
26 45 N
26 46 N
26 47 N
26 48 N
26 49 N
26 50 N
27 1 B
27 2 N
27 3 B
27 4 B
27 5 N
27 6 T
27 7 N
27 8 N
27 9 B
27 10 T
27 11 N
27 12 T
27 13 N
27 14 N
27 15 N
27 16 N
27 17 B
27 18 H
27 19 T
27 20 B
27 21 H
27 22 N
27 23 N
27 24 H
27 25 N
27 26 T
27 27 N
27 28 H
27 29 T
27 30 H
27 31 H
27 32 N
27 33 T
27 34 N
27 35 T
27 36 N
27 37 H
27 38 N
27 39 H
27 40 N
27 41 N
27 42 N
27 43 N
27 44 H
27 45 N
27 46 N
27 47 T
27 48 H
27 49 T
27 50 T
28 1 N
28 2 H
28 3 N
28 4 N
28 5 N
28 6 B
28 7 N
28 8 B
28 9 T
28 10 N
28 11 T
28 12 N
28 13 N
28 14 N
28 15 T
28 16 N
28 17 B
28 18 N
28 19 N
28 20 H
28 21 N
28 22 N
28 23 N
28 24 N
28 25 N
28 26 H
28 27 N
28 28 N
28 29 N
28 30 N
28 31 N
28 32 B
28 33 N
28 34 T
28 35 H
28 36 T
28 37 T
28 38 N
28 39 T
28 40 H
28 41 N
28 42 N
28 43 N
28 44 N
28 45 T
28 46 N
28 47 N
28 48 N
28 49 H
28 50 N
29 1 H
29 2 H
29 3 N
29 4 T
29 5 H
29 6 B
29 7 N
29 8 N
29 9 N
29 10 T
29 11 H
29 12 H
29 13 N
29 14 N
29 15 B
29 16 B
29 17 N
29 18 T
29 19 N
29 20 T
29 21 N
29 22 N
29 23 B
29 24 H
29 25 N
29 26 H
29 27 H
29 28 N
29 29 N
29 30 T
29 31 N
29 32 N
29 33 T
29 34 H
29 35 N
29 36 N
29 37 B
29 38 T
29 39 N
29 40 T
29 41 N
29 42 H
29 43 T
29 44 N
29 45 N
29 46 N
29 47 T
29 48 N
29 49 N
29 50 N
30 1 N
30 2 H
30 3 T
30 4 T
30 5 N
30 6 N
30 7 T
30 8 B
30 9 T
30 10 N
30 11 H
30 12 H
30 13 H
30 14 H
30 15 B
30 16 T
30 17 B
30 18 N
30 19 H
30 20 N
30 21 T
30 22 T
30 23 N
30 24 N
30 25 T
30 26 H
30 27 N
30 28 T
30 29 N
30 30 T
30 31 T
30 32 T
30 33 N
30 34 N
30 35 H
30 36 N
30 37 B
30 38 N
30 39 N
30 40 H
30 41 N
30 42 T
30 43 H
30 44 N
30 45 T
30 46 N
30 47 N
30 48 N
30 49 N
30 50 N
31 1 N
31 2 N
31 3 H
31 4 H
31 5 B
31 6 T
31 7 N
31 8 N
31 9 T
31 10 T
31 11 H
31 12 N
31 13 N
31 14 N
31 15 T
31 16 N
31 17 T
31 18 N
31 19 H
31 20 N
31 21 T
31 22 T
31 23 N
31 24 N
31 25 T
31 26 N
31 27 N
31 28 T
31 29 N
31 30 N
31 31 T
31 32 N
31 33 N
31 34 N
31 35 B
31 36 T
31 37 H
31 38 H
31 39 N
31 40 N
31 41 B
31 42 B
31 43 B
31 44 N
31 45 B
31 46 T
31 47 H
31 48 N
31 49 N
31 50 N
32 1 H
32 2 N
32 3 N
32 4 N
32 5 N
32 6 T
32 7 N
32 8 N
32 9 N
32 10 T
32 11 N
32 12 H
32 13 H
32 14 H
32 15 H
32 16 H
32 17 N
32 18 N
32 19 N
32 20 H
32 21 T
32 22 H
32 23 N
32 24 H
32 25 N
32 26 H
32 27 T
32 28 T
32 29 B
32 30 N
32 31 N
32 32 T
32 33 N
32 34 T
32 35 T
32 36 H
32 37 B
32 38 T
32 39 N
32 40 T
32 41 N
32 42 N
32 43 N
32 44 N
32 45 N
32 46 N
32 47 H
32 48 N
32 49 N
32 50 T
33 1 N
33 2 B
33 3 B
33 4 T
33 5 N
33 6 N
33 7 N
33 8 N
33 9 H
33 10 N
33 11 H
33 12 N
33 13 N
33 14 B
33 15 H
33 16 B
33 17 N
33 18 N
33 19 B
33 20 H
33 21 B
33 22 H
33 23 N
33 24 T
33 25 T
33 26 N
33 27 N
33 28 N
33 29 B
33 30 N
33 31 N
33 32 N
33 33 N
33 34 N
33 35 H
33 36 N
33 37 B
33 38 H
33 39 H
33 40 H
33 41 N
33 42 N
33 43 H
33 44 T
33 45 N
33 46 H
33 47 T
33 48 N
33 49 T
33 50 N
34 1 N
34 2 N
34 3 N
34 4 N
34 5 N
34 6 N
34 7 H
34 8 H
34 9 N
34 10 N
34 11 N
34 12 N
34 13 N
34 14 H
34 15 N
34 16 T
34 17 T
34 18 T
34 19 B
34 20 H
34 21 H
34 22 N
34 23 T
34 24 N
34 25 H
34 26 N
34 27 T
34 28 N
34 29 H
34 30 N
34 31 T
34 32 T
34 33 N
34 34 B
34 35 N
34 36 N
34 37 T
34 38 T
34 39 N
34 40 N
34 41 N
34 42 N
34 43 N
34 44 N
34 45 H
34 46 T
34 47 N
34 48 N
34 49 B
34 50 N
35 1 T
35 2 T
35 3 N
35 4 B
35 5 N
35 6 T
35 7 B
35 8 N
35 9 N
35 10 B
35 11 N
35 12 T
35 13 H
35 14 H
35 15 N
35 16 N
35 17 B
35 18 N
35 19 N
35 20 N
35 21 N
35 22 T
35 23 B
35 24 N
35 25 N
35 26 N
35 27 N
35 28 N
35 29 H
35 30 N
35 31 T
35 32 N
35 33 T
35 34 H
35 35 N
35 36 T
35 37 T
35 38 H
35 39 N
35 40 N
35 41 T
35 42 N
35 43 N
35 44 N
35 45 N
35 46 N
35 47 T
35 48 H
35 49 N
35 50 N
36 1 T
36 2 T
36 3 T
36 4 N
36 5 N
36 6 N
36 7 H
36 8 N
36 9 N
36 10 T
36 11 H
36 12 N
36 13 T
36 14 N
36 15 N
36 16 T
36 17 B
36 18 N
36 19 T
36 20 H
36 21 H
36 22 H
36 23 N
36 24 H
36 25 N
36 26 H
36 27 N
36 28 T
36 29 N
36 30 H
36 31 N
36 32 H
36 33 T
36 34 N
36 35 N
36 36 T
36 37 N
36 38 N
36 39 N
36 40 N
36 41 N
36 42 B
36 43 N
36 44 N
36 45 H
36 46 N
36 47 H
36 48 T
36 49 B
36 50 N
37 1 T
37 2 N
37 3 H
37 4 T
37 5 T
37 6 B
37 7 N
37 8 H
37 9 B
37 10 T
37 11 N
37 12 T
37 13 N
37 14 T
37 15 H
37 16 N
37 17 H
37 18 N
37 19 H
37 20 N
37 21 H
37 22 N
37 23 B
37 24 H
37 25 N
37 26 N
37 27 H
37 28 N
37 29 N
37 30 N
37 31 H
37 32 N
37 33 N
37 34 H
37 35 N
37 36 N
37 37 H
37 38 N
37 39 N
37 40 N
37 41 H
37 42 N
37 43 H
37 44 N
37 45 T
37 46 N
37 47 T
37 48 N
37 49 N
37 50 N
38 1 T
38 2 N
38 3 H
38 4 N
38 5 N
38 6 N
38 7 N
38 8 T
38 9 B
38 10 T
38 11 N
38 12 N
38 13 T
38 14 N
38 15 T
38 16 N
38 17 B
38 18 H
38 19 H
38 20 B
38 21 N
38 22 N
38 23 N
38 24 N
38 25 T
38 26 N
38 27 B
38 28 N
38 29 T
38 30 B
38 31 N
38 32 N
38 33 T
38 34 N
38 35 T
38 36 H
38 37 N
38 38 H
38 39 N
38 40 H
38 41 T
38 42 N
38 43 N
38 44 N
38 45 T
38 46 N
38 47 N
38 48 N
38 49 B
38 50 T
39 1 T
39 2 N
39 3 N
39 4 T
39 5 N
39 6 N
39 7 N
39 8 N
39 9 B
39 10 H
39 11 N
39 12 H
39 13 N
39 14 H
39 15 N
39 16 H
39 17 H
39 18 B
39 19 H
39 20 B
39 21 H
39 22 H
39 23 T
39 24 T
39 25 N
39 26 N
39 27 N
39 28 N
39 29 H
39 30 N
39 31 N
39 32 B
39 33 T
39 34 B
39 35 N
39 36 B
39 37 N
39 38 N
39 39 N
39 40 N
39 41 N
39 42 H
39 43 N
39 44 T
39 45 N
39 46 N
39 47 B
39 48 N
39 49 N
39 50 N
40 1 N
40 2 T
40 3 T
40 4 N
40 5 N
40 6 T
40 7 N
40 8 T
40 9 H
40 10 T
40 11 N
40 12 N
40 13 N
40 14 B
40 15 T
40 16 N
40 17 T
40 18 N
40 19 N
40 20 N
40 21 H
40 22 H
40 23 H
40 24 N
40 25 H
40 26 N
40 27 N
40 28 N
40 29 N
40 30 N
40 31 B
40 32 H
40 33 N
40 34 T
40 35 N
40 36 T
40 37 B
40 38 T
40 39 T
40 40 N
40 41 N
40 42 T
40 43 N
40 44 N
40 45 N
40 46 T
40 47 B
40 48 N
40 49 B
40 50 N
41 1 N
41 2 B
41 3 T
41 4 N
41 5 N
41 6 T
41 7 N
41 8 N
41 9 T
41 10 N
41 11 N
41 12 N
41 13 H
41 14 B
41 15 N
41 16 H
41 17 H
41 18 N
41 19 N
41 20 N
41 21 B
41 22 B
41 23 H
41 24 B
41 25 H
41 26 H
41 27 H
41 28 H
41 29 N
41 30 H
41 31 N
41 32 N
41 33 N
41 34 H
41 35 H
41 36 T
41 37 B
41 38 N
41 39 N
41 40 H
41 41 N
41 42 T
41 43 N
41 44 N
41 45 N
41 46 N
41 47 N
41 48 H
41 49 N
41 50 H
42 1 H
42 2 N
42 3 T
42 4 H
42 5 H
42 6 T
42 7 H
42 8 N
42 9 H
42 10 N
42 11 H
42 12 N
42 13 T
42 14 T
42 15 T
42 16 N
42 17 T
42 18 T
42 19 B
42 20 N
42 21 T
42 22 N
42 23 N
42 24 N
42 25 N
42 26 T
42 27 B
42 28 N
42 29 H
42 30 N
42 31 N
42 32 H
42 33 N
42 34 N
42 35 T
42 36 T
42 37 H
42 38 H
42 39 N
42 40 H
42 41 H
42 42 H
42 43 H
42 44 H
42 45 N
42 46 N
42 47 H
42 48 N
42 49 B
42 50 N
43 1 H
43 2 N
43 3 N
43 4 T
43 5 N
43 6 N
43 7 N
43 8 H
43 9 N
43 10 H
43 11 B
43 12 N
43 13 N
43 14 T
43 15 N
43 16 N
43 17 T
43 18 H
43 19 N
43 20 N
43 21 T
43 22 N
43 23 N
43 24 N
43 25 N
43 26 H
43 27 B
43 28 H
43 29 T
43 30 B
43 31 H
43 32 N
43 33 H
43 34 N
43 35 N
43 36 N
43 37 N
43 38 B
43 39 H
43 40 N
43 41 T
43 42 N
43 43 N
43 44 N
43 45 T
43 46 N
43 47 N
43 48 N
43 49 H
43 50 T
44 1 N
44 2 T
44 3 H
44 4 N
44 5 B
44 6 B
44 7 N
44 8 N
44 9 H
44 10 N
44 11 N
44 12 N
44 13 B
44 14 N
44 15 N
44 16 N
44 17 H
44 18 T
44 19 N
44 20 N
44 21 T
44 22 T
44 23 B
44 24 N
44 25 T
44 26 H
44 27 B
44 28 N
44 29 T
44 30 N
44 31 B
44 32 N
44 33 N
44 34 N
44 35 T
44 36 N
44 37 N
44 38 N
44 39 B
44 40 T
44 41 N
44 42 N
44 43 H
44 44 T
44 45 H
44 46 T
44 47 N
44 48 T
44 49 N
44 50 H
45 1 B
45 2 N
45 3 H
45 4 N
45 5 N
45 6 H
45 7 N
45 8 N
45 9 T
45 10 T
45 11 N
45 12 T
45 13 N
45 14 N
45 15 N
45 16 N
45 17 T
45 18 H
45 19 N
45 20 N
45 21 T
45 22 B
45 23 T
45 24 T
45 25 N
45 26 N
45 27 N
45 28 N
45 29 H
45 30 N
45 31 N
45 32 H
45 33 N
45 34 N
45 35 H
45 36 N
45 37 H
45 38 T
45 39 N
45 40 H
45 41 N
45 42 N
45 43 H
45 44 T
45 45 N
45 46 N
45 47 B
45 48 H
45 49 N
45 50 H
46 1 N
46 2 N
46 3 N
46 4 N
46 5 N
46 6 H
46 7 H
46 8 H
46 9 T
46 10 T
46 11 T
46 12 N
46 13 H
46 14 N
46 15 N
46 16 N
46 17 N
46 18 T
46 19 N
46 20 N
46 21 B
46 22 T
46 23 H
46 24 T
46 25 N
46 26 H
46 27 N
46 28 B
46 29 B
46 30 H
46 31 B
46 32 N
46 33 H
46 34 N
46 35 N
46 36 T
46 37 N
46 38 B
46 39 H
46 40 N
46 41 N
46 42 N
46 43 T
46 44 N
46 45 N
46 46 N
46 47 N
46 48 H
46 49 N
46 50 N
47 1 N
47 2 N
47 3 T
47 4 N
47 5 N
47 6 H
47 7 N
47 8 N
47 9 B
47 10 N
47 11 B
47 12 N
47 13 T
47 14 N
47 15 N
47 16 T
47 17 H
47 18 H
47 19 T
47 20 T
47 21 N
47 22 T
47 23 N
47 24 H
47 25 N
47 26 H
47 27 B
47 28 N
47 29 N
47 30 T
47 31 N
47 32 T
