100 50
18 16 T
18 17 N
18 18 H
18 19 N
18 20 T
18 21 H
18 22 B
18 23 T
18 24 H
18 25 N
18 26 N
18 27 T
18 28 B
18 29 T
18 30 B
18 31 N
18 32 N
18 33 B
18 34 N
18 35 T
18 36 N
18 37 N
18 38 T
18 39 B
18 40 N
18 41 B
18 42 N
18 43 N
18 44 H
18 45 N
18 46 N
18 47 T
18 48 N
18 49 N
18 50 B
19 1 H
19 2 H
19 3 T
19 4 T
19 5 N
19 6 N
19 7 N
19 8 N
19 9 H
19 10 N
19 11 T
19 12 N
19 13 H
19 14 N
19 15 T
19 16 T
19 17 T
19 18 H
19 19 H
19 20 N
19 21 N
19 22 H
19 23 B
19 24 T
19 25 N
19 26 N
19 27 H
19 28 H
19 29 H
19 30 T
19 31 N
19 32 T
19 33 T
19 34 N
19 35 N
19 36 H
19 37 N
19 38 B
19 39 N
19 40 N
19 41 N
19 42 N
19 43 B
19 44 H
19 45 N
19 46 H
19 47 N
19 48 N
19 49 H
19 50 T
20 1 N
20 2 H
20 3 H
20 4 N
20 5 T
20 6 N
20 7 N
20 8 N
20 9 B
20 10 T
20 11 H
20 12 B
20 13 N
20 14 N
20 15 N
20 16 H
20 17 N
20 18 H
20 19 N
20 20 H
20 21 T
20 22 B
20 23 H
20 24 N
20 25 T
20 26 B
20 27 T
20 28 T
20 29 N
20 30 N
20 31 N
20 32 N
20 33 N
20 34 N
20 35 N
20 36 N
20 37 N
20 38 H
20 39 N
20 40 T
20 41 H
20 42 T
20 43 H
20 44 N
20 45 H
20 46 T
20 47 N
20 48 N
20 49 B
20 50 H
21 1 B
21 2 N
21 3 H
21 4 N
21 5 B
21 6 N
21 7 N
21 8 T
21 9 N
21 10 B
21 11 H
21 12 H
21 13 N
21 14 B
21 15 N
21 16 T
21 17 H
21 18 H
21 19 B
21 20 H
21 21 N
21 22 N
21 23 N
21 24 N
21 25 H
21 26 N
21 27 T
21 28 N
21 29 N
21 30 N
21 31 H
21 32 N
21 33 N
21 34 T
21 35 T
21 36 N
21 37 N
21 38 N
21 39 B
21 40 N
21 41 N
21 42 T
21 43 B
21 44 T
21 45 B
21 46 T
21 47 N
21 48 H
21 49 N
21 50 N
22 1 N
22 2 T
22 3 N
22 4 B
22 5 T
22 6 H
22 7 N
22 8 B
22 9 H
22 10 H
22 11 H
22 12 H
22 13 N
22 14 H
22 15 N
22 16 T
22 17 N
22 18 N
22 19 H
22 20 T
22 21 N
22 22 H
22 23 T
22 24 N
22 25 N
22 26 N
22 27 H
22 28 H
22 29 N
22 30 H
22 31 T
22 32 N
22 33 B
22 34 T
22 35 T
22 36 N
22 37 N
22 38 B
22 39 T
22 40 T
22 41 T
22 42 N
22 43 N
22 44 N
22 45 N
22 46 T
22 47 N
22 48 T
22 49 N
22 50 N
23 1 N
23 2 B
23 3 H
23 4 N
23 5 N
23 6 T
23 7 N
23 8 H
23 9 T
23 10 B
23 11 H
23 12 N
23 13 H
23 14 N
23 15 N
23 16 T
23 17 N
23 18 H
23 19 N
23 20 N
23 21 H
23 22 B
23 23 H
23 24 H
23 25 T
23 26 H
23 27 N
23 28 H
23 29 N
23 30 H
23 31 N
23 32 B
23 33 B
23 34 H
23 35 N
23 36 N
23 37 N
23 38 N
23 39 B
23 40 H
23 41 N
23 42 N
23 43 T
23 44 T
23 45 N
23 46 N
23 47 N
23 48 H
23 49 N
23 50 H
24 1 N
24 2 N
24 3 N
24 4 N
24 5 N
24 6 H
24 7 N
24 8 B
24 9 N
24 10 H
24 11 T
24 12 T
24 13 H
24 14 H
24 15 N
24 16 T
24 17 B
24 18 N
24 19 N
24 20 N
24 21 N
24 22 N
24 23 N
24 24 N
24 25 H
24 26 N
24 27 N
24 28 N
24 29 H
24 30 H
24 31 H
24 32 N
24 33 H
24 34 T
24 35 B
24 36 B
24 37 N
24 38 N
24 39 N
24 40 T
24 41 B
24 42 N
24 43 T
24 44 N
24 45 N
24 46 T
24 47 H
24 48 H
24 49 H
24 50 N
25 1 N
25 2 N
25 3 H
25 4 N
25 5 N
25 6 N
25 7 B
25 8 H
25 9 T
25 10 H
25 11 B
25 12 B
25 13 N
25 14 N
25 15 N
25 16 T
25 17 B
25 18 B
25 19 T
25 20 H
25 21 T
25 22 N
25 23 N
25 24 N
25 25 N
25 26 T
25 27 H
25 28 T
25 29 N
25 30 N
25 31 H
25 32 B
25 33 N
25 34 H
25 35 H
25 36 H
25 37 H
25 38 N
25 39 T
25 40 T
25 41 T
25 42 B
25 43 N
25 44 N
25 45 N
25 46 N
25 47 T
25 48 N
25 49 H
25 50 N
26 1 H
26 2 N
26 3 H
26 4 B
26 5 T
26 6 B
26 7 H
26 8 T
26 9 T
26 10 N
26 11 N
26 12 N
26 13 T
26 14 N
26 15 H
26 16 N
26 17 N
26 18 H
26 19 N
26 20 H
26 21 N
26 22 T
26 23 T
26 24 N
26 25 T
26 26 N
26 27 N
26 28 N
26 29 N
26 30 N
26 31 N
26 32 B
26 33 N
26 34 N
26 35 N
26 36 T
26 37 T
26 38 T
26 39 T
26 40 T
26 41 N
26 42 N
26 43 N
26 44 N
26 45 N
26 46 N
26 47 H
26 48 B
26 49 N
26 50 N
27 1 N
27 2 N
27 3 N
27 4 T
27 5 T
27 6 N
27 7 H
27 8 B
27 9 N
27 10 N
27 11 T
27 12 H
27 13 H
27 14 N
27 15 H
27 16 H
27 17 H
27 18 H
27 19 T
27 20 H
27 21 H
27 22 N
27 23 N
27 24 N
27 25 T
27 26 N
27 27 T
27 28 B
27 29 N
27 30 T
27 31 T
27 32 T
27 33 N
27 34 N
27 35 N
27 36 N
27 37 B
27 38 B
27 39 H
27 40 T
27 41 N
27 42 H
27 43 N
27 44 N
27 45 N
27 46 B
27 47 N
27 48 N
27 49 N
27 50 N
28 1 N
28 2 T
28 3 H
28 4 N
28 5 N
28 6 H
28 7 T
28 8 B
28 9 T
28 10 H
28 11 H
28 12 B
28 13 T
28 14 T
28 15 T
28 16 B
28 17 N
28 18 N
28 19 T
28 20 H
28 21 B
28 22 T
28 23 N
28 24 N
28 25 N
28 26 H
28 27 N
28 28 N
28 29 B
28 30 B
28 31 N
28 32 N
28 33 H
28 34 N
28 35 B
28 36 H
28 37 H
28 38 N
28 39 T
28 40 N
28 41 N
28 42 T
28 43 N
28 44 N
28 45 H
28 46 T
28 47 H
28 48 N
28 49 N
28 50 T
29 1 B
29 2 T
29 3 N
29 4 T
29 5 N
29 6 N
29 7 N
29 8 N
29 9 N
29 10 N
29 11 N
29 12 T
29 13 N
29 14 N
29 15 H
29 16 T
29 17 N
29 18 T
29 19 H
29 20 H
29 21 H
29 22 N
29 23 H
29 24 B
29 25 B
29 26 T
29 27 B
29 28 H
29 29 N
29 30 N
29 31 N
29 32 N
29 33 N
29 34 N
29 35 N
29 36 N
29 37 N
29 38 N
29 39 B
29 40 T
29 41 N
29 42 H
29 43 N
29 44 T
29 45 N
29 46 N
29 47 N
29 48 N
29 49 N
29 50 N
30 1 N
30 2 N
30 3 N
30 4 T
30 5 T
30 6 T
30 7 N
30 8 H
30 9 N
30 10 H
30 11 H
30 12 T
30 13 N
30 14 H
30 15 T
30 16 B
30 17 N
30 18 H
30 19 N
30 20 N
30 21 B
30 22 N
30 23 N
30 24 N
30 25 B
30 26 H
30 27 B
30 28 N
30 29 N
30 30 T
30 31 N
30 32 T
30 33 N
30 34 N
30 35 H
30 36 H
30 37 N
30 38 H
30 39 N
30 40 B
30 41 N
30 42 N
30 43 B
30 44 N
30 45 T
30 46 N
30 47 N
30 48 N
30 49 H
30 50 B
31 1 B
31 2 B
31 3 N
31 4 H
31 5 N
31 6 N
31 7 N
31 8 N
31 9 H
31 10 N
31 11 N
31 12 N
31 13 H
31 14 N
31 15 N
31 16 N
31 17 T
31 18 N
31 19 N
31 20 T
31 21 N
31 22 N
31 23 N
31 24 T
31 25 B
31 26 B
31 27 H
31 28 H
31 29 N
31 30 B
31 31 T
31 32 N
31 33 T
31 34 T
31 35 T
31 36 N
31 37 H
31 38 H
31 39 T
31 40 H
31 41 T
31 42 T
31 43 N
31 44 N
31 45 N
31 46 N
31 47 T
31 48 B
31 49 H
31 50 T
32 1 N
32 2 H
32 3 T
32 4 B
32 5 B
32 6 T
32 7 B
32 8 N
32 9 N
32 10 H
32 11 N
32 12 H
32 13 T
32 14 H
32 15 H
32 16 N
32 17 N
32 18 N
32 19 N
32 20 N
32 21 N
32 22 H
32 23 T
32 24 T
32 25 T
32 26 N
32 27 N
32 28 T
32 29 H
32 30 H
32 31 H
32 32 T
32 33 T
32 34 N
32 35 N
32 36 B
32 37 N
32 38 N
32 39 H
32 40 H
32 41 N
32 42 N
32 43 N
32 44 N
32 45 N
32 46 B
32 47 N
32 48 N
32 49 N
32 50 N
33 1 N
33 2 H
33 3 N
33 4 N
33 5 H
33 6 T
33 7 N
33 8 H
33 9 N
33 10 B
33 11 B
33 12 B
33 13 N
33 14 T
33 15 H
33 16 N
33 17 N
33 18 H
33 19 N
33 20 N
33 21 T
33 22 N
33 23 N
33 24 H
33 25 T
33 26 N
33 27 H
33 28 N
33 29 N
33 30 N
33 31 N
33 32 N
33 33 N
33 34 B
33 35 N
33 36 T
33 37 N
33 38 N
33 39 T
33 40 H
33 41 N
33 42 N
33 43 N
33 44 H
33 45 B
33 46 H
33 47 H
33 48 N
33 49 N
33 50 N
34 1 N
34 2 T
34 3 H
34 4 N
34 5 T
34 6 N
34 7 B
34 8 T
34 9 N
34 10 T
34 11 H
34 12 N
34 13 N
34 14 N
34 15 N
34 16 B
34 17 N
34 18 N
34 19 H
34 20 N
34 21 N
34 22 B
34 23 H
34 24 T
34 25 B
34 26 N
34 27 H
34 28 H
34 29 H
34 30 H
34 31 T
34 32 N
34 33 T
34 34 N
34 35 H
34 36 H
34 37 N
34 38 B
34 39 B
34 40 N
34 41 N
34 42 H
34 43 N
34 44 B
34 45 T
34 46 N
34 47 N
34 48 T
34 49 B
34 50 H
35 1 N
35 2 N
35 3 H
35 4 B
35 5 N
35 6 N
35 7 N
35 8 N
35 9 N
35 10 N
35 11 B
35 12 H
35 13 H
35 14 N
35 15 T
35 16 T
35 17 T
35 18 N
35 19 T
35 20 T
35 21 B
35 22 T
35 23 B
35 24 N
35 25 N
35 26 N
35 27 N
35 28 N
35 29 N
35 30 N
35 31 H
35 32 N
35 33 T
35 34 H
35 35 N
35 36 B
35 37 N
35 38 N
35 39 N
35 40 B
35 41 T
35 42 N
35 43 N
35 44 B
35 45 T
35 46 N
35 47 N
35 48 N
35 49 N
35 50 N
36 1 N
36 2 H
36 3 N
36 4 N
36 5 T
36 6 N
36 7 N
36 8 N
36 9 N
36 10 H
36 11 T
36 12 N
36 13 N
36 14 T
36 15 H
36 16 B
36 17 N
36 18 H
36 19 N
36 20 B
36 21 H
36 22 N
36 23 N
36 24 H
36 25 N
36 26 N
36 27 N
36 28 H
36 29 T
36 30 N
36 31 N
36 32 N
36 33 T
36 34 H
36 35 H
36 36 N
36 37 H
36 38 B
36 39 T
36 40 N
36 41 N
36 42 T
36 43 H
36 44 T
36 45 N
36 46 N
36 47 H
36 48 N
36 49 B
36 50 N
37 1 T
37 2 N
37 3 T
37 4 N
37 5 N
37 6 H
37 7 T
37 8 N
37 9 N
37 10 H
37 11 N
37 12 T
37 13 N
37 14 N
37 15 N
37 16 N
37 17 N
37 18 N
37 19 N
37 20 T
37 21 H
37 22 N
37 23 N
37 24 T
37 25 T
37 26 N
37 27 B
37 28 N
37 29 N
37 30 N
37 31 N
37 32 N
37 33 B
37 34 N
37 35 H
37 36 T
37 37 N
37 38 N
37 39 B
37 40 H
37 41 T
37 42 N
37 43 T
37 44 T
37 45 N
37 46 T
37 47 T
37 48 T
37 49 N
37 50 N
38 1 T
38 2 T
38 3 T
38 4 H
38 5 T
38 6 N
38 7 T
38 8 T
38 9 H
38 10 T
38 11 N
38 12 T
38 13 B
38 14 N
38 15 N
38 16 T
38 17 T
38 18 H
38 19 T
38 20 B
38 21 H
38 22 B
38 23 N
38 24 N
38 25 N
38 26 H
38 27 N
38 28 H
38 29 N
38 30 N
38 31 N
38 32 H
38 33 N
38 34 N
38 35 N
38 36 N
38 37 N
38 38 T
38 39 H
38 40 T
38 41 N
38 42 T
38 43 N
38 44 N
38 45 N
38 46 T
38 47 N
38 48 B
38 49 N
38 50 N
39 1 H
39 2 B
39 3 B
39 4 T
39 5 T
39 6 T
39 7 H
39 8 T
39 9 H
39 10 N
39 11 T
39 12 N
39 13 N
39 14 N
39 15 H
39 16 N
39 17 N
39 18 T
39 19 N
39 20 N
39 21 N
39 22 B
39 23 N
39 24 N
39 25 T
39 26 N
39 27 H
39 28 H
39 29 N
39 30 N
39 31 N
39 32 H
39 33 N
39 34 H
39 35 B
39 36 N
39 37 T
39 38 H
39 39 N
39 40 N
39 41 N
39 42 T
39 43 T
39 44 N
39 45 N
39 46 B
39 47 N
39 48 N
39 49 N
39 50 B
40 1 B
40 2 N
40 3 N
40 4 H
40 5 N
40 6 H
40 7 N
40 8 T
40 9 H
40 10 H
40 11 N
40 12 T
40 13 N
40 14 T
40 15 T
40 16 T
40 17 N
40 18 H
40 19 N
40 20 H
40 21 N
40 22 N
40 23 N
40 24 B
40 25 B
40 26 T
40 27 N
40 28 N
40 29 N
40 30 N
40 31 H
40 32 N
40 33 B
40 34 B
40 35 N
40 36 H
40 37 N
40 38 B
40 39 H
40 40 H
40 41 H
40 42 N
40 43 T
40 44 N
40 45 N
40 46 N
40 47 H
40 48 N
40 49 N
40 50 T
41 1 N
41 2 N
41 3 T
41 4 N
41 5 T
41 6 N
41 7 N
41 8 N
41 9 T
41 10 H
41 11 N
41 12 N
41 13 H
41 14 N
41 15 N
41 16 N
41 17 B
41 18 T
41 19 N
41 20 B
41 21 B
41 22 H
41 23 B
41 24 N
41 25 T
41 26 B
41 27 N
41 28 N
41 29 T
41 30 T
41 31 H
41 32 N
41 33 N
41 34 H
41 35 H
41 36 H
41 37 T
41 38 T
41 39 H
41 40 N
41 41 T
41 42 T
41 43 B
41 44 B
41 45 B
41 46 N
41 47 T
41 48 N
41 49 N
41 50 N
42 1 N
42 2 H
42 3 N
42 4 N
42 5 H
42 6 T
42 7 B
42 8 N
42 9 H
42 10 N
42 11 B
42 12 H
42 13 T
42 14 N
42 15 N
42 16 N
42 17 B
42 18 N
42 19 H
42 20 H
42 21 T
42 22 N
42 23 N
42 24 H
42 25 T
42 26 T
42 27 H
42 28 N
42 29 H
42 30 T
42 31 N
42 32 H
42 33 N
42 34 H
42 35 N
42 36 B
42 37 N
42 38 N
42 39 N
42 40 N
42 41 B
42 42 T
42 43 N
42 44 H
42 45 T
42 46 N
42 47 N
42 48 N
42 49 H
42 50 T
43 1 N
43 2 N
43 3 N
43 4 T
43 5 H
43 6 N
43 7 N
43 8 T
43 9 T
43 10 N
43 11 T
43 12 H
43 13 N
43 14 T
43 15 N
43 16 N
43 17 N
43 18 T
43 19 N
43 20 H
43 21 N
43 22 H
43 23 N
43 24 T
43 25 T
43 26 N
43 27 B
43 28 T
43 29 H
43 30 T
43 31 N
43 32 N
43 33 T
43 34 N
43 35 N
43 36 T
43 37 N
43 38 N
43 39 N
43 40 H
43 41 N
43 42 H
43 43 H
43 44 N
43 45 T
43 46 H
43 47 N
43 48 N
43 49 N
43 50 T
44 1 T
44 2 N
44 3 N
44 4 N
44 5 B
44 6 H
44 7 T
44 8 N
44 9 N
44 10 N
44 11 H
44 12 T
44 13 T
44 14 N
44 15 N
44 16 N
44 17 N
44 18 H
44 19 H
44 20 H
44 21 B
44 22 T
44 23 T
44 24 T
44 25 N
44 26 T
44 27 N
44 28 T
44 29 N
44 30 N
44 31 N
44 32 N
44 33 N
44 34 H
44 35 N
44 36 T
44 37 N
44 38 B
44 39 N
44 40 N
44 41 N
44 42 N
44 43 H
44 44 N
44 45 H
44 46 N
44 47 T
44 48 T
44 49 H
44 50 N
45 1 N
45 2 T
45 3 N
45 4 N
45 5 H
45 6 B
45 7 T
45 8 T
45 9 N
45 10 N
45 11 H
45 12 T
45 13 N
45 14 H
45 15 T
45 16 N
45 17 N
45 18 B
45 19 N
45 20 N
45 21 N
45 22 N
45 23 N
45 24 N
45 25 T
45 26 B
45 27 T
45 28 T
45 29 N
45 30 H
45 31 T
45 32 T
45 33 H
45 34 N
45 35 N
45 36 B
45 37 N
45 38 H
45 39 H
45 40 T
45 41 N
45 42 N
45 43 N
45 44 N
45 45 N
45 46 N
45 47 H
45 48 N
45 49 T
45 50 N
46 1 N
46 2 N
46 3 H
46 4 N
46 5 T
46 6 B
46 7 N
46 8 N
46 9 N
46 10 N
46 11 T
46 12 N
46 13 N
46 14 H
46 15 H
46 16 T
46 17 B
46 18 H
46 19 N
46 20 N
46 21 T
46 22 N
46 23 N
46 24 N
46 25 H
46 26 N
46 27 H
46 28 T
46 29 N
46 30 H
46 31 H
46 32 T
46 33 N
46 34 N
46 35 N
46 36 N
46 37 B
46 38 B
46 39 N
46 40 N
46 41 H
46 42 T
46 43 N
46 44 T
46 45 N
46 46 T
46 47 N
46 48 H
46 49 H
46 50 H
47 1 N
47 2 N
47 3 N
47 4 B
47 5 T
47 6 T
47 7 N
47 8 N
47 9 H
47 10 N
47 11 N
47 12 T
47 13 N
47 14 H
47 15 H
47 16 N
47 17 N
47 18 N
47 19 H
47 20 B
47 21 N
47 22 H
47 23 T
47 24 N
47 25 B
47 26 N
47 27 N
47 28 B
47 29 H
47 30 N
47 31 H
47 32 B
