100 50
18 16 N
18 17 T
18 18 N
18 19 N
18 20 B
18 21 B
18 22 T
18 23 N
18 24 T
18 25 H
18 26 N
18 27 N
18 28 N
18 29 N
18 30 H
18 31 N
18 32 T
18 33 T
18 34 N
18 35 H
18 36 N
18 37 B
18 38 T
18 39 T
18 40 N
18 41 H
18 42 N
18 43 B
18 44 T
18 45 H
18 46 N
18 47 N
18 48 T
18 49 T
18 50 N
19 1 N
19 2 H
19 3 B
19 4 N
19 5 N
19 6 H
19 7 T
19 8 T
19 9 N
19 10 N
19 11 N
19 12 N
19 13 N
19 14 T
19 15 N
19 16 N
19 17 N
19 18 T
19 19 T
19 20 H
19 21 N
19 22 T
19 23 N
19 24 T
19 25 N
19 26 N
19 27 T
19 28 N
19 29 N
19 30 H
19 31 H
19 32 N
19 33 H
19 34 H
19 35 N
19 36 N
19 37 H
19 38 N
19 39 N
19 40 N
19 41 H
19 42 T
19 43 H
19 44 H
19 45 N
19 46 H
19 47 B
19 48 N
19 49 H
19 50 T
20 1 T
20 2 N
20 3 T
20 4 B
20 5 N
20 6 H
20 7 T
20 8 T
20 9 T
20 10 N
20 11 H
20 12 N
20 13 N
20 14 N
20 15 H
20 16 H
20 17 T
20 18 N
20 19 N
20 20 B
20 21 N
20 22 N
20 23 N
20 24 N
20 25 T
20 26 H
20 27 N
20 28 N
20 29 B
20 30 N
20 31 N
20 32 T
20 33 H
20 34 N
20 35 N
20 36 N
20 37 T
20 38 T
20 39 N
20 40 N
20 41 T
20 42 T
20 43 T
20 44 N
20 45 N
20 46 N
20 47 T
20 48 N
20 49 H
20 50 N
21 1 N
21 2 T
21 3 N
21 4 N
21 5 N
21 6 T
21 7 N
21 8 N
21 9 T
21 10 B
21 11 N
21 12 N
21 13 H
21 14 B
21 15 N
21 16 N
21 17 H
21 18 N
21 19 H
21 20 N
21 21 N
21 22 H
21 23 H
21 24 B
21 25 N
21 26 T
21 27 N
21 28 H
21 29 T
21 30 N
21 31 N
21 32 T
21 33 N
21 34 N
21 35 N
21 36 N
21 37 T
21 38 T
21 39 H
21 40 B
21 41 B
21 42 N
21 43 T
21 44 N
21 45 T
21 46 N
21 47 T
21 48 H
21 49 N
21 50 N
22 1 T
22 2 H
22 3 N
22 4 N
22 5 N
22 6 H
22 7 B
22 8 N
22 9 T
22 10 H
22 11 H
22 12 N
22 13 N
22 14 N
22 15 T
22 16 N
22 17 N
22 18 T
22 19 H
22 20 N
22 21 T
22 22 N
22 23 N
22 24 H
22 25 T
22 26 N
22 27 N
22 28 T
22 29 N
22 30 B
22 31 H
22 32 H
22 33 N
22 34 N
22 35 N
22 36 N
22 37 H
22 38 N
22 39 N
22 40 T
22 41 N
22 42 B
22 43 N
22 44 N
22 45 N
22 46 N
22 47 N
22 48 N
22 49 H
22 50 H
23 1 N
23 2 N
23 3 N
23 4 N
23 5 H
23 6 N
23 7 T
23 8 T
23 9 N
23 10 T
23 11 H
23 12 N
23 13 N
23 14 N
23 15 N
23 16 H
23 17 N
23 18 N
23 19 N
23 20 N
23 21 N
23 22 N
23 23 T
23 24 N
23 25 N
23 26 B
23 27 H
23 28 N
23 29 T
23 30 N
23 31 N
23 32 N
23 33 H
23 34 T
23 35 H
23 36 H
23 37 N
23 38 N
23 39 H
23 40 H
23 41 N
23 42 T
23 43 N
23 44 N
23 45 N
23 46 H
23 47 N
23 48 N
23 49 N
23 50 N
24 1 T
24 2 N
24 3 N
24 4 N
24 5 N
24 6 N
24 7 N
24 8 B
24 9 H
24 10 N
24 11 H
24 12 N
24 13 T
24 14 N
24 15 H
24 16 H
24 17 B
24 18 N
24 19 H
24 20 N
24 21 H
24 22 N
24 23 N
24 24 T
24 25 N
24 26 H
24 27 N
24 28 T
24 29 T
24 30 N
24 31 N
24 32 T
24 33 N
24 34 B
24 35 B
24 36 N
24 37 B
24 38 T
24 39 N
24 40 B
24 41 H
24 42 H
24 43 T
24 44 N
24 45 T
24 46 N
24 47 T
24 48 H
24 49 H
24 50 H
25 1 N
25 2 N
25 3 H
25 4 N
25 5 N
25 6 N
25 7 T
25 8 N
25 9 H
25 10 N
25 11 N
25 12 N
25 13 N
25 14 H
25 15 H
25 16 N
25 17 B
25 18 T
25 19 B
25 20 H
25 21 N
25 22 B
25 23 H
25 24 T
25 25 N
25 26 T
25 27 N
25 28 H
25 29 N
25 30 H
25 31 N
25 32 N
25 33 B
25 34 H
25 35 N
25 36 T
25 37 H
25 38 N
25 39 N
25 40 N
25 41 N
25 42 N
25 43 N
25 44 H
25 45 N
25 46 N
25 47 H
25 48 H
25 49 N
25 50 T
26 1 H
26 2 H
26 3 N
26 4 B
26 5 N
26 6 N
26 7 H
26 8 N
26 9 T
26 10 B
26 11 N
26 12 N
26 13 N
26 14 N
26 15 N
26 16 H
26 17 N
26 18 N
26 19 H
26 20 H
26 21 N
26 22 N
26 23 N
26 24 N
26 25 T
26 26 H
26 27 H
26 28 N
26 29 N
26 30 H
26 31 H
26 32 N
26 33 T
26 34 T
26 35 N
26 36 B
26 37 N
26 38 H
26 39 N
26 40 N
26 41 N
26 42 N
26 43 N
26 44 T
26 45 T
26 46 N
26 47 N
26 48 N
26 49 T
26 50 N
27 1 N
27 2 N
27 3 H
27 4 N
27 5 T
27 6 N
27 7 N
27 8 T
27 9 N
27 10 N
27 11 N
27 12 N
27 13 T
27 14 N
27 15 H
27 16 T
27 17 N
27 18 T
27 19 T
27 20 N
27 21 H
27 22 H
27 23 N
27 24 B
27 25 N
27 26 N
27 27 N
27 28 N
27 29 H
27 30 N
27 31 H
27 32 N
27 33 B
27 34 T
27 35 N
27 36 T
27 37 N
27 38 N
27 39 N
27 40 N
27 41 H
27 42 N
27 43 T
27 44 N
27 45 H
27 46 N
27 47 H
27 48 B
27 49 B
27 50 B
28 1 N
28 2 N
28 3 N
28 4 B
28 5 H
28 6 N
28 7 N
28 8 N
28 9 N
28 10 N
28 11 T
28 12 H
28 13 N
28 14 N
28 15 N
28 16 H
28 17 N
28 18 N
28 19 T
28 20 H
28 21 N
28 22 H
28 23 B
28 24 N
28 25 H
28 26 H
28 27 N
28 28 N
28 29 H
28 30 T
28 31 H
28 32 H
28 33 N
28 34 N
28 35 T
28 36 N
28 37 T
28 38 B
28 39 N
28 40 H
28 41 T
28 42 H
28 43 N
28 44 H
28 45 B
28 46 N
28 47 N
28 48 N
28 49 H
28 50 N
29 1 H
29 2 N
29 3 T
29 4 H
29 5 T
29 6 N
29 7 H
29 8 H
29 9 N
29 10 N
29 11 N
29 12 H
29 13 T
29 14 N
29 15 H
29 16 N
29 17 N
29 18 N
29 19 N
29 20 N
29 21 H
29 22 T
29 23 N
29 24 B
29 25 N
29 26 N
29 27 H
29 28 N
29 29 N
29 30 N
29 31 H
29 32 N
29 33 N
29 34 B
29 35 T
29 36 T
29 37 N
29 38 H
29 39 N
29 40 N
29 41 N
29 42 T
29 43 N
29 44 H
29 45 N
29 46 N
29 47 N
29 48 N
29 49 B
29 50 H
30 1 T
30 2 N
30 3 N
30 4 N
30 5 N
30 6 N
30 7 H
30 8 N
30 9 N
30 10 T
30 11 T
30 12 T
30 13 T
30 14 N
30 15 B
30 16 N
30 17 N
30 18 H
30 19 B
30 20 H
30 21 N
30 22 N
30 23 N
30 24 H
30 25 H
30 26 T
30 27 H
30 28 N
30 29 N
30 30 N
30 31 B
30 32 H
30 33 N
30 34 N
30 35 N
30 36 N
30 37 N
30 38 B
30 39 T
30 40 T
30 41 N
30 42 T
30 43 B
30 44 H
30 45 B
30 46 N
30 47 N
30 48 T
30 49 N
30 50 N
31 1 N
31 2 N
31 3 N
31 4 H
31 5 N
31 6 B
31 7 N
31 8 H
31 9 H
31 10 N
31 11 N
31 12 B
31 13 N
31 14 H
31 15 N
31 16 N
31 17 T
31 18 T
31 19 B
31 20 T
31 21 T
31 22 N
31 23 N
31 24 N
31 25 B
31 26 H
31 27 N
31 28 H
31 29 H
31 30 H
31 31 N
31 32 H
31 33 H
31 34 B
31 35 T
31 36 H
31 37 N
31 38 T
31 39 T
31 40 T
31 41 N
31 42 N
31 43 B
31 44 N
31 45 H
31 46 B
31 47 N
31 48 T
31 49 N
31 50 N
32 1 H
32 2 T
32 3 N
32 4 N
32 5 T
32 6 N
32 7 H
32 8 N
32 9 T
32 10 T
32 11 N
32 12 N
32 13 T
32 14 T
32 15 N
32 16 H
32 17 N
32 18 B
32 19 T
32 20 T
32 21 H
32 22 H
32 23 H
32 24 H
32 25 N
32 26 N
32 27 N
32 28 N
32 29 H
32 30 N
32 31 N
32 32 T
32 33 H
32 34 N
32 35 B
32 36 N
32 37 N
32 38 N
32 39 H
32 40 B
32 41 H
32 42 T
32 43 N
32 44 B
32 45 T
32 46 H
32 47 H
32 48 N
32 49 B
32 50 T
33 1 H
33 2 B
33 3 B
33 4 B
33 5 B
33 6 H
33 7 H
33 8 H
33 9 T
33 10 T
33 11 T
33 12 N
33 13 T
33 14 N
33 15 N
33 16 T
33 17 N
33 18 H
33 19 N
33 20 T
33 21 N
33 22 N
33 23 N
33 24 H
33 25 N
33 26 B
33 27 T
33 28 T
33 29 T
33 30 N
33 31 N
33 32 T
33 33 H
33 34 T
33 35 N
33 36 H
33 37 N
33 38 N
33 39 H
33 40 N
33 41 N
33 42 T
33 43 N
33 44 N
33 45 B
33 46 B
33 47 N
33 48 B
33 49 N
33 50 N
34 1 N
34 2 B
34 3 H
34 4 T
34 5 N
34 6 N
34 7 N
34 8 B
34 9 N
34 10 N
34 11 N
34 12 N
34 13 H
34 14 T
34 15 H
34 16 N
34 17 T
34 18 N
34 19 N
34 20 N
34 21 N
34 22 N
34 23 T
34 24 N
34 25 T
34 26 N
34 27 B
34 28 N
34 29 T
34 30 H
34 31 N
34 32 N
34 33 N
34 34 N
34 35 H
34 36 T
34 37 T
34 38 H
34 39 B
34 40 N
34 41 N
34 42 N
34 43 N
34 44 H
34 45 N
34 46 H
34 47 N
34 48 T
34 49 N
34 50 N
35 1 T
35 2 T
35 3 H
35 4 T
35 5 N
35 6 N
35 7 N
35 8 B
35 9 H
35 10 N
35 11 B
35 12 N
35 13 T
35 14 H
35 15 B
35 16 H
35 17 H
35 18 N
35 19 T
35 20 N
35 21 H
35 22 N
35 23 N
35 24 N
35 25 H
35 26 H
35 27 T
35 28 T
35 29 B
35 30 N
35 31 N
35 32 N
35 33 T
35 34 H
35 35 N
35 36 N
35 37 T
35 38 N
35 39 B
35 40 N
35 41 N
35 42 N
35 43 H
35 44 T
35 45 N
35 46 T
35 47 T
35 48 N
35 49 N
35 50 N
36 1 N
36 2 N
36 3 N
36 4 N
36 5 N
36 6 T
36 7 T
36 8 N
36 9 N
36 10 H
36 11 H
36 12 H
36 13 N
36 14 N
36 15 T
36 16 N
36 17 H
36 18 N
36 19 T
36 20 T
36 21 T
36 22 N
36 23 N
36 24 N
36 25 T
36 26 N
36 27 T
36 28 N
36 29 N
36 30 N
36 31 H
36 32 T
36 33 H
36 34 H
36 35 N
36 36 T
36 37 N
36 38 T
36 39 T
36 40 B
36 41 B
36 42 N
36 43 T
36 44 B
36 45 H
36 46 B
36 47 N
36 48 T
36 49 T
36 50 H
37 1 H
37 2 N
37 3 H
37 4 N
37 5 N
37 6 H
37 7 N
37 8 H
37 9 T
37 10 B
37 11 T
37 12 T
37 13 N
37 14 T
37 15 N
37 16 N
37 17 T
37 18 N
37 19 B
37 20 T
37 21 N
37 22 T
37 23 B
37 24 T
37 25 N
37 26 N
37 27 T
37 28 N
37 29 H
37 30 H
37 31 T
37 32 N
37 33 H
37 34 B
37 35 H
37 36 N
37 37 T
37 38 T
37 39 H
37 40 B
37 41 N
37 42 N
37 43 B
37 44 B
37 45 N
37 46 H
37 47 N
37 48 N
37 49 B
37 50 B
38 1 T
38 2 N
38 3 N
38 4 N
38 5 N
38 6 T
38 7 B
38 8 H
38 9 N
38 10 N
38 11 N
38 12 H
38 13 N
38 14 H
38 15 N
38 16 N
38 17 N
38 18 N
38 19 N
38 20 N
38 21 T
38 22 H
38 23 T
38 24 N
38 25 B
38 26 N
38 27 N
38 28 N
38 29 N
38 30 H
38 31 H
38 32 B
38 33 N
38 34 N
38 35 N
38 36 T
38 37 N
38 38 B
38 39 H
38 40 H
38 41 H
38 42 N
38 43 N
38 44 N
38 45 T
38 46 N
38 47 N
38 48 H
38 49 H
38 50 N
39 1 N
39 2 N
39 3 N
39 4 H
39 5 N
39 6 T
39 7 N
39 8 N
39 9 N
39 10 B
39 11 N
39 12 N
39 13 N
39 14 N
39 15 N
39 16 T
39 17 N
39 18 T
39 19 T
39 20 N
39 21 N
39 22 N
39 23 T
39 24 T
39 25 T
39 26 T
39 27 N
39 28 N
39 29 N
39 30 N
39 31 H
39 32 N
39 33 N
39 34 N
39 35 N
39 36 T
39 37 N
39 38 N
39 39 N
39 40 N
39 41 B
39 42 B
39 43 H
39 44 H
39 45 H
39 46 N
39 47 H
39 48 T
39 49 B
39 50 T
40 1 T
40 2 B
40 3 N
40 4 N
40 5 N
40 6 H
40 7 T
40 8 N
40 9 H
40 10 H
40 11 N
40 12 T
40 13 H
40 14 T
40 15 T
40 16 T
40 17 N
40 18 N
40 19 N
40 20 N
40 21 N
40 22 N
40 23 B
40 24 N
40 25 N
40 26 H
40 27 N
40 28 N
40 29 N
40 30 T
40 31 H
40 32 T
40 33 N
40 34 T
40 35 N
40 36 H
40 37 N
40 38 N
40 39 N
40 40 N
40 41 N
40 42 H
40 43 N
40 44 N
40 45 N
40 46 N
40 47 H
40 48 T
40 49 H
40 50 T
41 1 B
41 2 H
41 3 N
41 4 N
41 5 H
41 6 T
41 7 H
41 8 N
41 9 T
41 10 N
41 11 N
41 12 H
41 13 H
41 14 H
41 15 N
41 16 B
41 17 H
41 18 B
41 19 N
41 20 N
41 21 H
41 22 T
41 23 N
41 24 N
41 25 N
41 26 N
41 27 N
41 28 B
41 29 N
41 30 N
41 31 H
41 32 T
41 33 T
41 34 T
41 35 N
41 36 N
41 37 N
41 38 H
41 39 B
41 40 N
41 41 H
41 42 T
41 43 N
41 44 H
41 45 N
41 46 N
41 47 N
41 48 N
41 49 H
41 50 T
42 1 N
42 2 N
42 3 T
42 4 H
42 5 T
42 6 N
42 7 T
42 8 B
42 9 H
42 10 N
42 11 H
42 12 N
42 13 T
42 14 B
42 15 H
42 16 T
42 17 H
42 18 H
42 19 T
42 20 B
42 21 N
42 22 N
42 23 B
42 24 H
42 25 N
42 26 N
42 27 N
42 28 N
42 29 H
42 30 N
42 31 N
42 32 H
42 33 T
42 34 N
42 35 H
42 36 H
42 37 N
42 38 N
42 39 B
42 40 N
42 41 N
42 42 B
42 43 N
42 44 N
42 45 N
42 46 N
42 47 N
42 48 N
42 49 T
42 50 N
43 1 T
43 2 N
43 3 N
43 4 H
43 5 H
43 6 N
43 7 N
43 8 N
43 9 N
43 10 H
43 11 H
43 12 H
43 13 H
43 14 H
43 15 H
43 16 N
43 17 N
43 18 B
43 19 B
43 20 T
43 21 N
43 22 H
43 23 N
43 24 H
43 25 N
43 26 N
43 27 N
43 28 N
43 29 N
43 30 T
43 31 N
43 32 B
43 33 H
43 34 H
43 35 N
43 36 N
43 37 H
43 38 N
43 39 H
43 40 N
43 41 H
43 42 H
43 43 N
43 44 T
43 45 H
43 46 B
43 47 T
43 48 T
43 49 B
43 50 H
44 1 H
44 2 N
44 3 B
44 4 N
44 5 T
44 6 N
44 7 T
44 8 H
44 9 N
44 10 H
44 11 H
44 12 H
44 13 N
44 14 T
44 15 H
44 16 H
44 17 N
44 18 N
44 19 N
44 20 N
44 21 B
44 22 H
44 23 H
44 24 T
44 25 N
44 26 N
44 27 T
44 28 T
44 29 H
44 30 B
44 31 N
44 32 B
44 33 N
44 34 N
44 35 H
44 36 T
44 37 N
44 38 H
44 39 T
44 40 N
44 41 N
44 42 N
44 43 T
44 44 T
44 45 N
44 46 B
44 47 H
44 48 H
44 49 N
44 50 N
45 1 N
45 2 N
45 3 N
45 4 H
45 5 B
45 6 N
45 7 H
45 8 N
45 9 B
45 10 N
45 11 N
45 12 B
45 13 H
45 14 H
45 15 T
45 16 H
45 17 N
45 18 T
45 19 N
45 20 B
45 21 N
45 22 T
45 23 N
45 24 N
45 25 H
45 26 H
45 27 T
45 28 H
45 29 H
45 30 N
45 31 N
45 32 N
45 33 H
45 34 T
45 35 T
45 36 B
45 37 B
45 38 H
45 39 H
45 40 T
45 41 N
45 42 H
45 43 N
45 44 B
45 45 N
45 46 T
45 47 N
45 48 T
45 49 H
45 50 N
46 1 N
46 2 B
46 3 T
46 4 N
46 5 N
46 6 H
46 7 N
46 8 T
46 9 N
46 10 H
46 11 H
46 12 N
46 13 N
46 14 N
46 15 N
46 16 T
46 17 N
46 18 N
46 19 H
46 20 N
46 21 T
46 22 N
46 23 N
46 24 T
46 25 B
46 26 H
46 27 N
46 28 N
46 29 T
46 30 B
46 31 H
46 32 H
46 33 T
46 34 T
46 35 N
46 36 N
46 37 N
46 38 N
46 39 B
46 40 N
46 41 H
46 42 N
46 43 T
46 44 T
46 45 H
46 46 N
46 47 H
46 48 N
46 49 H
46 50 B
47 1 N
47 2 T
47 3 N
47 4 H
47 5 N
47 6 H
47 7 T
47 8 N
47 9 T
47 10 N
47 11 N
47 12 H
47 13 N
47 14 H
47 15 N
47 16 N
47 17 B
47 18 N
47 19 H
47 20 N
47 21 N
47 22 N
47 23 T
47 24 B
47 25 N
47 26 N
47 27 B
47 28 H
47 29 N
47 30 N
47 31 N
47 32 B
